frame,pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y,leftx,lefty,rightx,righty,eyex,eyey,tailx,taily,wristx,wristy,,body vector x,body vector y,wing vec down x,wing vec down y,wing vec up x,wing vec  up y,downangle,upangle,time
26,284.19001,495.227101,284.231834,495.324253,284.030611,495.544388,263.150336,458.951144,204.437255,466.092825,NaN,NaN,NaN,NaN,0,0,0,0,284.1508183,495.3652473,204.437255,466.092825,263.150336,458.951144,,79.71356333,29.27242233,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.216666667
27,288.886446,496.724035,289.332907,496.580992,289.014118,497.001428,267.638046,460.909896,210.015551,468.959706,NaN,NaN,NaN,NaN,0,0,0,0,289.0778237,496.7688183,210.015551,468.959706,267.638046,460.909896,,79.06227267,27.80911233,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.225
28,292.96493,498.194706,293.047819,498.340428,293.042554,498.624987,272.1864,463.64184,213.863479,469.261232,NaN,NaN,NaN,NaN,0,0,0,0,293.0184343,498.386707,213.863479,469.261232,272.1864,463.64184,,79.15495533,29.125475,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.233333333
29,298.619192,499.665378,298.526782,499.356245,298.576498,499.613094,277.098623,466.425329,216.784757,470.29534,NaN,NaN,NaN,NaN,0,0,0,0,298.5741573,499.5449057,216.784757,470.29534,277.098623,466.425329,,81.78940033,29.24956567,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.241666667
30,303.377424,500.952215,303.701784,500.682803,303.365454,501.068592,280.676662,469.05418,221.089799,471.846503,NaN,NaN,NaN,NaN,0,0,0,0,303.481554,500.9012033,221.089799,471.846503,280.676662,469.05418,,82.391755,29.05470033,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.25
31,308.259246,502.134005,307.956785,502.260709,308.299529,502.334957,285.103728,472.559316,225.164213,472.068098,NaN,NaN,NaN,NaN,0,0,0,0,308.1718533,502.2432237,225.164213,472.068098,285.103728,472.559316,,83.00764033,30.17512567,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.258333333
32,313.141067,503.053174,313.476787,503.252137,313.466819,503.459008,289.712727,475.652082,227.624237,472.732882,NaN,NaN,NaN,NaN,0,0,0,0,313.3615577,503.254773,227.624237,472.732882,289.712727,475.652082,,85.73732067,30.521891,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.266666667
33,318.888022,504.628894,318.865361,504.592659,318.844495,504.618777,294.443016,479.260309,232.467408,474.874963,NaN,NaN,NaN,NaN,0,0,0,0,318.8659593,504.6134433,232.467408,474.874963,294.443016,479.260309,,86.39855133,29.73848033,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.275
34,324.863129,505.456085,324.889205,505.401142,324.584892,505.337164,300.022331,483.177813,235.773065,476.130666,NaN,NaN,NaN,NaN,0,0,0,0,324.7790753,505.3981303,235.773065,476.130666,300.022331,483.177813,,89.00601033,29.26746433,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.283333333
35,330.246179,506.343157,330.014921,506.493419,330.526963,506.575984,304.267462,486.682948,240.001231,477.681829,NaN,NaN,NaN,NaN,0,0,0,0,330.2626877,506.4708533,240.001231,477.681829,304.267462,486.682948,,90.26145667,28.78902433,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.291666667
36,335.299654,507.30026,335.47651,507.16368,335.377026,507.046367,310.860488,490.72437,242.076876,479.528451,NaN,NaN,NaN,NaN,0,0,0,0,335.3843967,507.1701023,242.076876,479.528451,310.860488,490.72437,,93.30752067,27.64165133,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.3
37,340.408059,507.977236,340.52921,507.9953,340.54109,507.762515,317.16754,493.656771,247.123838,479.444405,282.651583,455.371563,NaN,NaN,0,0,0,0,340.4927863,507.9116837,247.123838,479.444405,317.16754,493.656771,,93.36894833,28.46727867,#VALUE!,#VALUE!,34.515957,38.285208,#VALUE!,31.00786872,0.308333333
38,345.900966,508.981028,345.567718,508.430793,346.112843,508.605721,323.582404,496.680809,253.437603,480.2642,NaN,NaN,NaN,NaN,0,0,0,0,345.860509,508.672514,253.437603,480.2642,323.582404,496.680809,,92.422906,28.408314,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.316666667
39,351.0643,509.541284,350.832608,509.244427,350.887857,509.335275,329.727737,499.567391,260.092653,481.821811,NaN,NaN,NaN,NaN,0,0,0,0,350.928255,509.373662,260.092653,481.821811,329.727737,499.567391,,90.835602,27.551851,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.325
40,356.337491,509.914787,356.029123,509.790725,356.299554,510.043722,335.980882,502.774704,268.283483,483.297443,NaN,NaN,NaN,NaN,0,0,0,0,356.222056,509.9164113,268.283483,483.297443,335.980882,502.774704,,87.938573,26.61896833,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.333333333
41,361.429322,510.351667,361.567514,510.441633,361.892446,510.526288,342.665279,506.440205,272.976146,483.051504,NaN,NaN,NaN,NaN,0,0,0,0,361.6297607,510.4398627,272.976146,483.051504,342.665279,506.440205,,88.65361467,27.38835867,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.341666667
42,367.434901,510.393168,367.488806,510.557866,367.386833,510.438483,347.100882,508.961527,278.095415,484.035258,NaN,NaN,NaN,NaN,0,0,0,0,367.4368467,510.4631723,278.095415,484.035258,347.100882,508.961527,,89.34143167,26.42791433,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.35
43,372.341899,511.160926,372.485009,511.269912,372.530093,511.369389,354.288406,511.893928,282.958721,484.937033,NaN,NaN,NaN,NaN,0,0,0,0,372.4523337,511.2667423,282.958721,484.937033,354.288406,511.893928,,89.49361267,26.32970933,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.358333333
44,378.323065,511.845683,378.246759,512.03447,378.274653,512.026499,360.508306,513.725388,286.798172,485.920787,NaN,NaN,NaN,NaN,0,0,0,0,378.2814923,511.968884,286.798172,485.920787,360.508306,513.725388,,91.48332033,26.048097,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.366666667
45,383.523018,512.50969,383.741086,512.675046,383.536519,512.728941,370.804433,517.161794,290.808266,485.920787,NaN,NaN,NaN,NaN,0,0,0,0,383.6002077,512.6378923,290.808266,485.920787,370.804433,517.161794,,92.79194167,26.71710533,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.375
46,388.38119,513.069945,388.5547,512.954007,388.508512,512.876786,375.803059,517.840184,296.098178,485.51089,NaN,NaN,NaN,NaN,0,0,0,0,388.4814673,512.9669127,296.098178,485.51089,375.803059,517.840184,,92.38328933,27.45602267,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.383333333
47,393.166123,513.52645,392.925986,513.251369,393.123779,513.628876,382.367664,518.166007,300.449556,486.494644,NaN,NaN,NaN,NaN,0,0,0,0,393.0719627,513.4688983,300.449556,486.494644,382.367664,518.166007,,92.62240667,26.97425433,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.391666667
48,397.340733,514.252708,397.345219,514.041182,397.950202,514.32114,388.069766,518.573284,305.398183,486.740583,NaN,NaN,NaN,NaN,0,0,0,0,397.5453847,514.20501,305.398183,486.740583,388.069766,518.573284,,92.14720167,27.464427,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.4
49,403.541616,514.978965,402.564019,514.830996,403.229102,515.021951,394.586454,519.184201,309.578919,486.494644,NaN,NaN,NaN,NaN,0,0,0,0,403.111579,514.9439707,309.578919,486.494644,394.586454,519.184201,,93.53266,28.44932667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.408333333
50,407.569748,515.850474,407.534306,515.891261,407.556542,515.615343,398.803134,516.699806,313.674334,487.560378,NaN,NaN,NaN,NaN,0,0,0,0,407.553532,515.7856927,313.674334,487.560378,398.803134,516.699806,,93.879198,28.22531467,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.416666667
51,411.710302,516.214708,411.885107,516.88312,411.998639,516.435804,402.444813,514.744873,319.476173,488.216214,NaN,NaN,NaN,NaN,0,0,0,0,411.8646827,516.5112107,319.476173,488.216214,402.444813,514.744873,,92.38850967,28.29499667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.425
52,416.267381,517.727168,416.797766,518.083147,416.609096,517.849291,404.792737,512.423389,322.121128,488.95403,NaN,NaN,NaN,NaN,0,0,0,0,416.558081,517.8865353,322.121128,488.95403,404.792737,512.423389,,94.436953,28.93250533,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.433333333
53,420.954662,519.276517,420.766513,519.27553,421.227632,519.487962,411.405259,509.205894,328.605535,489.609866,NaN,NaN,NaN,NaN,0,0,0,0,420.9829357,519.3466697,328.605535,489.609866,411.405259,509.205894,,92.37740067,29.73680367,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.441666667
54,426.141052,521.12098,425.914481,521.202104,425.775366,521.038867,416.532359,507.780421,332.786272,489.773825,NaN,NaN,NaN,NaN,0,0,0,0,425.943633,521.1206503,332.786272,489.773825,416.532359,507.780421,,93.157361,31.34682533,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.45
55,430.528465,523.206939,430.80633,523.389909,430.546127,523.055694,426.355307,502.689448,337.564256,490.101743,NaN,NaN,382.324527,517.790124,0,0,0,0,430.626974,523.217514,337.564256,490.101743,426.355307,502.689448,,93.062718,33.115771,44.03078,-15.100676,#VALUE!,#VALUE!,38.51755268,#VALUE!,0.458333333
56,435.427928,525.387504,435.621345,525.327368,435.442434,525.211244,430.715738,500.327236,345.045385,492.080317,NaN,NaN,NaN,NaN,0,0,0,0,435.4972357,525.3087053,345.045385,492.080317,430.715738,500.327236,,90.45185067,33.22838833,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.466666667
57,440.616729,527.371327,440.623231,527.799997,440.31368,527.632821,434.932418,501.101064,350.977838,493.44057,NaN,NaN,NaN,NaN,0,0,0,0,440.51788,527.6013817,350.977838,493.44057,434.932418,501.101064,,89.540042,34.16081167,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.475
58,446.017712,530.109331,446.496866,530.441328,446.105551,530.080046,439.532433,501.386159,357.04512,494.995145,NaN,NaN,NaN,NaN,0,0,0,0,446.2067097,530.210235,357.04512,494.995145,439.532433,501.386159,,89.16158967,35.21509,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.483333333
59,451.110067,532.847334,451.357413,532.927854,451.149724,532.906687,444.045305,503.09729,363.651715,498.36339,NaN,NaN,NaN,NaN,0,0,0,0,451.2057347,532.8939583,363.651715,498.36339,444.045305,503.09729,,87.55401967,34.53056833,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.491666667
60,456.750837,535.495145,456.649216,535.328022,456.66083,535.383297,448.517542,504.871211,370.797625,501.342992,NaN,NaN,NaN,NaN,0,0,0,0,456.686961,535.4021547,370.797625,501.342992,448.517542,504.871211,,85.889336,34.05916267,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.5
61,462.203258,537.972646,462.264836,538.234882,462.215868,538.103841,452.010146,507.550194,374.235751,503.869176,NaN,NaN,NaN,NaN,0,0,0,0,462.2279873,538.1037897,374.235751,503.869176,452.010146,507.550194,,87.99223633,34.23461367,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.508333333
62,467.912868,541.018516,467.750417,541.06141,467.453475,540.869354,458.952761,510.772215,378.010949,505.229429,NaN,NaN,NaN,NaN,0,0,0,0,467.7055867,540.9830933,378.010949,505.229429,458.952761,510.772215,,89.69463767,35.75366433,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.516666667
63,473.022401,543.348908,473.092844,543.790533,472.849797,543.870947,464.532409,512.944363,381.179418,506.589682,NaN,NaN,NaN,NaN,0,0,0,0,472.9883473,543.6701293,381.179418,506.589682,464.532409,512.944363,,91.80892933,37.08044733,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.525
64,478.63104,546.367249,478.34312,546.097624,478.47887,546.279947,471.986137,515.188917,385.089444,508.662448,NaN,NaN,NaN,NaN,0,0,0,0,478.4843433,546.2482733,385.089444,508.662448,471.986137,515.188917,,93.39489933,37.58582533,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.533333333
65,484.498774,549.165369,484.267159,548.839488,484.13384,548.778151,474.787631,517.095063,387.786014,510.411345,NaN,NaN,NaN,NaN,0,0,0,0,484.2999243,548.9276693,387.786014,510.411345,474.787631,517.095063,,96.51391033,38.51632433,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.541666667
66,489.345371,551.393501,489.435703,551.408075,489.517942,551.262239,479.823038,520.69922,396.143987,514.211782,NaN,NaN,NaN,NaN,0,0,0,0,489.4330053,551.354605,396.143987,514.211782,479.823038,520.69922,,93.28901833,37.142823,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.55
67,495.441718,553.932535,494.68819,553.446636,494.75848,553.536882,483.419758,524.367738,404.133823,518.050238,NaN,NaN,NaN,NaN,0,0,0,0,494.962796,553.6386843,404.133823,518.050238,483.419758,524.367738,,90.828973,35.58844633,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.558333333
68,500.395267,555.977458,500.46237,555.942639,500.282481,555.916078,487.773681,528.325875,411.804066,522.733155,NaN,NaN,NaN,NaN,0,0,0,0,500.3800393,555.9453917,411.804066,522.733155,487.773681,528.325875,,88.57597333,33.21223667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.566666667
69,505.089455,557.791054,505.153932,557.7074,504.878655,557.825969,491.900444,531.318613,417.396951,526.187765,NaN,NaN,NaN,NaN,0,0,0,0,505.0406807,557.7748077,417.396951,526.187765,491.900444,531.318613,,87.64372967,31.58704267,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.575
70,511.14516,560.12282,510.944225,559.624717,511.043958,559.837875,498.733997,534.124077,421.152174,528.490839,NaN,NaN,NaN,NaN,0,0,0,0,511.0444477,559.861804,421.152174,528.490839,498.733997,534.124077,,89.89227367,31.370965,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.583333333
71,515.697099,561.487335,515.921939,561.766562,515.722982,561.915284,502.907033,538.624507,426.425465,530.486836,NaN,NaN,NaN,NaN,0,0,0,0,515.7806733,561.7230603,426.425465,530.486836,502.907033,538.624507,,89.35520833,31.23622433,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.591666667
72,521.254876,563.160194,521.396537,563.191945,520.974499,563.23472,508.246724,542.629127,434.255505,534.171754,NaN,NaN,NaN,NaN,0,0,0,0,521.2086373,563.1956197,434.255505,534.171754,508.246724,542.629127,,86.95313233,29.02386567,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.6
73,527.071243,564.987224,526.869547,564.543084,526.990201,564.878575,512.10566,546.786303,437.451439,537.16575,NaN,NaN,NaN,NaN,0,0,0,0,526.976997,564.802961,437.451439,537.16575,512.10566,546.786303,,89.525558,27.637211,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.608333333
74,532.544408,565.923769,532.536392,565.970981,532.313891,566.071432,515.695369,551.324872,446.639751,540.390053,NaN,NaN,NaN,NaN,0,0,0,0,532.464897,565.9887273,446.639751,540.390053,515.695369,551.324872,,85.825146,25.59867433,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.616666667
75,537.439549,566.93708,537.413633,566.948198,537.448252,567.07988,522.812213,553.879117,449.835685,541.004206,NaN,NaN,NaN,NaN,0,0,0,0,537.4338113,566.988386,449.835685,541.004206,522.812213,553.879117,,87.59812633,25.98418,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.625
76,542.605639,568.027157,542.610235,567.676831,542.675288,568.017515,527.359177,556.760748,455.665588,543.5597,NaN,NaN,NaN,NaN,0,0,0,0,542.6303873,567.9071677,455.665588,543.5597,527.359177,556.760748,,86.96479933,24.34746767,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.633333333
77,547.880108,568.610578,547.972303,568.533733,547.809536,568.525766,534.139737,560.184804,475.469757,545.866843,NaN,NaN,NaN,NaN,0,0,0,0,547.8873157,568.5566923,475.469757,545.866843,534.139737,560.184804,,72.41755867,22.68984933,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.641666667
78,553.259387,568.748634,553.877225,568.995142,553.477463,569.016303,540.481555,563.337647,482.386471,548.593333,NaN,NaN,NaN,NaN,0,0,0,0,553.538025,568.9200263,482.386471,548.593333,540.481555,563.337647,,71.151554,20.32669333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.65
79,559.152021,568.926049,558.688089,569.289722,558.765212,569.584921,545.706575,565.371739,487.440993,549.871375,NaN,NaN,NaN,NaN,0,0,0,0,558.8684407,569.2668973,487.440993,549.871375,545.706575,565.371739,,71.42744767,19.39552233,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.658333333
