frame,pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y,leftx,lefty,rightx,righty,eyex,eyey,tailx,taily,wristx,wristy,,body vector x,body vector y,wing vec down x,wing vec down y,wing vec up x,wing vec  up y,downangle,upangle,time
0,922.012743,333.269216,922.257546,333.232415,922.551953,333.02824,929.252711,329.085474,978.879859,322.538575,NaN,NaN,NaN,NaN,152.617029,630.97489,1817.746169,593.232564,922.2740807,333.1766237,978.879859,322.538575,929.252711,329.085474,,-56.60577833,10.63804867,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0
1,919.183076,333.184709,919.112609,333.232415,919.155398,333.112583,926.702656,329.085474,976.522857,322.392063,NaN,NaN,NaN,NaN,0,0,0,0,919.150361,333.176569,976.522857,322.392063,926.702656,329.085474,,-57.372496,10.784506,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.008333333
2,915.523741,332.873094,915.175941,333.12797,915.448047,332.754126,923.846595,330.732495,974.817791,322.733924,NaN,NaN,NaN,NaN,0,0,0,0,915.3825763,332.9183967,974.817791,322.733924,923.846595,330.732495,,-59.43521467,10.18447267,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.016666667
3,912.142011,332.873094,912.01359,333.19329,912.16249,332.311326,921.70455,331.313797,972.510937,323.222297,950.105477,321.358966,NaN,NaN,0,0,0,0,912.1060303,332.79257,972.510937,323.222297,921.70455,331.313797,,-60.40490667,9.570273,#VALUE!,#VALUE!,-28.400927,9.954831,#VALUE!,10.31326774,0.025
4,909.668806,332.369716,909.745912,332.673387,909.920319,332.290241,919.562504,330.926262,968.699614,323.612995,NaN,NaN,NaN,NaN,0,0,0,0,909.7783457,332.444448,968.699614,323.612995,919.562504,330.926262,,-58.92126833,8.831453,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.033333333
5,906.615155,332.034131,906.878734,332.673387,906.545964,331.910698,916.298434,330.441844,965.991568,323.417646,NaN,NaN,NaN,NaN,0,0,0,0,906.679951,332.206072,965.991568,323.417646,916.298434,330.441844,,-59.311617,8.788426,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.041666667
6,903.738161,331.434872,903.698772,331.584067,904.40095,331.037014,915.074408,330.732495,963.484119,323.417646,NaN,NaN,NaN,NaN,0,0,0,0,903.945961,331.3519843,963.484119,323.417646,915.074408,330.732495,,-59.538158,7.934338333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.05
7,900.962114,330.859583,901.405029,331.113679,902.173305,330.920392,913.646377,331.701331,960.224435,323.075785,NaN,NaN,NaN,NaN,0,0,0,0,901.5134827,330.9645513,960.224435,323.075785,913.646377,331.701331,,-58.71095233,7.888766333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.058333333
8,898.312251,330.763701,898.459655,330.940378,898.647662,330.403922,911.504331,332.476399,958.068028,322.880436,NaN,NaN,NaN,NaN,0,0,0,0,898.4731893,330.702667,958.068028,322.880436,911.504331,332.476399,,-59.59483867,7.822231,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.066666667
9,895.788572,330.356205,895.566411,330.420476,895.665776,329.654209,910.48431,333.83277,955.059088,322.978111,NaN,NaN,NaN,NaN,0,0,0,0,895.6735863,330.14363,955.059088,322.978111,910.48431,333.83277,,-59.38550167,7.165519,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.075
10,893.001495,330.040113,893.194472,329.950087,893.262726,329.520926,908.240262,336.739277,951.699106,322.685087,NaN,NaN,NaN,NaN,0,0,0,0,893.1528977,329.837042,951.699106,322.685087,908.240262,336.739277,,-58.54620833,7.151955,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.083333333
11,889.569292,329.741815,889.545336,329.38067,889.894948,328.937815,904.772188,337.223695,949.442401,322.050202,NaN,NaN,NaN,NaN,0,0,0,0,889.6698587,329.3534333,949.442401,322.050202,904.772188,337.223695,,-59.77254233,7.303231333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.091666667
12,887.124128,328.99607,886.886679,328.761738,886.825359,328.204762,901.100109,335.092256,947.336144,321.952528,NaN,NaN,NaN,NaN,0,0,0,0,886.9453887,328.65419,947.336144,321.952528,901.100109,335.092256,,-60.39075533,6.701662,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.1
13,884.589232,328.612544,884.51474,328.662709,884.328035,328.072487,896.204004,332.960817,943.423601,321.751242,NaN,NaN,NaN,NaN,0,0,0,0,884.4773357,328.4492467,943.423601,321.751242,896.204004,332.960817,,-58.94626533,6.698004667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.108333333
14,881.448654,327.802878,881.334779,328.142807,881.739836,327.761495,891.240462,329.009789,940.065476,321.056668,NaN,NaN,NaN,NaN,0,0,0,0,881.5077563,327.9023933,940.065476,321.056668,891.240462,329.009789,,-58.55771967,6.845725333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.116666667
15,879.384845,327.781571,878.597926,328.118049,878.824213,328.02806,888.562905,326.248607,938.074375,320.477856,NaN,NaN,NaN,NaN,0,0,0,0,878.9356613,327.9758933,938.074375,320.477856,888.562905,326.248607,,-59.13871367,7.498037333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.125
16,876.042373,327.973334,875.592818,328.07586,875.347294,328.02806,885.50284,324.868016,934.062456,320.564678,NaN,NaN,NaN,NaN,0,0,0,0,875.6608283,328.0257513,934.062456,320.564678,885.50284,324.868016,,-58.40162767,7.461073333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.133333333
17,873.686939,328.037255,873.044215,328.361944,873.632222,328.279815,881.524755,323.705413,932.42797,319.870103,NaN,NaN,NaN,NaN,0,0,0,0,873.4544587,328.226338,932.42797,319.870103,881.524755,323.705413,,-58.97351133,8.356235,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.141666667
18,871.435693,328.369336,871.213854,328.582009,871.558544,328.753708,879.535712,320.217604,929.515614,319.609638,NaN,NaN,NaN,NaN,0,0,0,0,871.402697,328.568351,929.515614,319.609638,879.535712,320.217604,,-58.112917,8.958713,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.15
19,868.305085,328.767067,867.784824,329.264209,868.518189,329.405311,877.470168,316.075831,926.781565,319.464935,NaN,NaN,917.315754,332.799667,0,0,0,0,868.2026993,329.145529,926.781565,319.464935,877.470168,316.075831,,-58.57886567,9.680594,-39.845586,-16.723836,#VALUE!,#VALUE!,32.15232405,#VALUE!,0.158333333
20,864.995015,329.032221,865.236221,329.264209,865.6684,329.589307,876.553799,314.750377,923.631466,319.204469,NaN,NaN,NaN,NaN,0,0,0,0,865.2998787,329.2952457,923.631466,319.204469,876.553799,314.750377,,-58.33158733,10.09077667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.166666667
21,862.382852,329.354193,862.618111,330.034435,862.82727,330.129018,874.700129,314.137977,919.381803,319.204469,NaN,NaN,NaN,NaN,0,0,0,0,862.609411,329.8392153,919.381803,319.204469,874.700129,314.137977,,-56.772392,10.63474633,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.175
22,859.471585,330.092836,859.536618,330.606604,859.653521,330.655566,872.604677,314.137977,916.885498,319.956925,NaN,NaN,NaN,NaN,0,0,0,0,859.553908,330.4516687,916.885498,319.956925,872.604677,314.137977,,-57.33159,10.49474367,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.183333333
23,856.241276,331.020874,856.014911,331.662914,856.32732,331.563861,871.234574,314.137977,913.735398,319.956925,NaN,NaN,NaN,NaN,0,0,0,0,856.1945023,331.415883,913.735398,319.956925,871.234574,314.137977,,-57.54089567,11.458958,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.191666667
24,853.184373,332.417973,852.956588,332.917282,853.187855,332.54006,869.139122,315.133127,911.298529,320.362093,NaN,NaN,NaN,NaN,0,0,0,0,853.1096053,332.625105,911.298529,320.362093,869.139122,315.133127,,-58.18892367,12.263012,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.2
25,849.686718,333.428083,849.622289,333.798341,850.247658,333.476145,865.915349,315.822077,907.494635,320.969846,NaN,NaN,NaN,NaN,0,0,0,0,849.8522217,333.567523,907.494635,320.969846,865.915349,315.822077,,-57.64241333,12.597677,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.208333333
26,846.73253,334.159471,846.739021,334.639477,847.143205,334.552643,863.094548,316.434476,903.779895,321.346074,NaN,NaN,NaN,NaN,0,0,0,0,846.8715853,334.4505303,903.779895,321.346074,863.094548,316.434476,,-56.90830967,13.10445633,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.216666667
27,843.376759,335.291174,843.134935,335.500174,843.069636,335.597938,859.628992,317.506176,901.623009,321.433477,NaN,NaN,NaN,NaN,0,0,0,0,843.1937767,335.4630953,901.623009,321.433477,859.628992,317.506176,,-58.42923233,14.02961833,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.225
28,840.469924,335.874793,840.375236,336.360871,840.671486,336.409212,856.002248,318.195126,898.734867,321.502077,NaN,NaN,NaN,NaN,0,0,0,0,840.5055487,336.2149587,898.734867,321.502077,856.002248,318.195126,,-58.22931833,14.71288167,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.233333333
29,837.161331,337.064478,837.224236,337.221568,838.189625,337.189436,852.133721,318.501326,896.198938,321.639277,NaN,NaN,NaN,NaN,0,0,0,0,837.525064,337.158494,896.198938,321.639277,852.133721,318.501326,,-58.673874,15.519217,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.241666667
30,833.856595,337.979621,834.05264,338.160511,834.417261,338.1756,848.345788,319.419926,891.972389,322.393876,NaN,NaN,NaN,NaN,0,0,0,0,834.108832,338.105244,891.972389,322.393876,848.345788,319.419926,,-57.863557,15.711368,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.25
31,830.180381,338.598158,830.180823,339.177698,830.939073,338.701554,844.799638,320.491626,887.710619,323.594376,NaN,NaN,NaN,NaN,0,0,0,0,830.4334257,338.8258033,887.710619,323.594376,844.799638,320.491626,,-57.27719333,15.23142733,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.258333333
