frame,pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y,leftx,lefty,rightx,righty,eyex,eyey,tailx,taily,wristx,wristy,,body vector x,body vector y,wing vec down x,wing vec down y,wing vec up x,wing vec  up y,downangle,upangle,time
0,1019.545861,609.486642,1019.500169,609.618243,1019.609439,609.623814,1042.487225,613.56187,1052.555388,605.026653,NaN,NaN,NaN,NaN,117.893641,758.002341,1818.440819,721.664681,1019.551823,609.576233,1052.555388,605.026653,1042.487225,613.56187,,-33.003565,4.54958,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0
1,1017.636882,609.63596,1017.606506,609.618243,1017.749956,609.603883,1041.141958,614.151767,1051.415528,605.785949,NaN,NaN,NaN,NaN,0,0,0,0,1017.664448,609.619362,1051.415528,605.785949,1041.141958,614.151767,,-33.75108,3.833413,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.008333333
2,1016.295437,609.486642,1016.281714,609.558992,1016.634267,609.484294,1039.06291,614.663012,1051.415528,606.428431,NaN,NaN,NaN,NaN,0,0,0,0,1016.403806,609.509976,1051.415528,606.428431,1039.06291,614.663012,,-35.011722,3.081545,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.016666667
3,1014.360661,609.486642,1014.525905,609.488999,1014.464871,609.484294,1036.25008,614.977624,1051.715491,607.070913,NaN,NaN,NaN,NaN,0,0,0,0,1014.450479,609.486645,1051.715491,607.070913,1036.25008,614.977624,,-37.265012,2.415732,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.025
4,1012.658058,609.63596,1012.465368,609.488999,1012.543405,609.484294,1034.74175,615.449542,1050.99558,608.005432,NaN,NaN,NaN,NaN,0,0,0,0,1012.55561,609.5364177,1050.99558,608.005432,1034.74175,615.449542,,-38.43996967,1.530985667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.033333333
5,1010.491108,609.486642,1010.506407,609.488999,1010.497975,609.603883,1032.621936,616.03944,1050.09569,609.056765,NaN,NaN,NaN,NaN,0,0,0,0,1010.498497,609.526508,1050.09569,609.056765,1032.621936,616.03944,,-39.59719333,0.469743,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.041666667
6,1009.252852,609.486642,1008.678044,609.39101,1008.741797,609.404568,1028.993793,617.455194,1048.895837,610.108099,NaN,NaN,NaN,NaN,0,0,0,0,1008.890898,609.4274067,1048.895837,610.108099,1028.993793,617.455194,,-40.00493933,-0.680692333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.05
7,1007.343872,609.486642,1007.292278,609.486642,1007.289078,609.457436,1025.977134,618.752969,1047.396022,610.925803,NaN,NaN,NaN,NaN,0,0,0,0,1007.308409,609.4769067,1047.396022,610.925803,1025.977134,618.752969,,-40.08761267,-1.448896333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.058333333
8,1005.46069,609.486642,1005.512284,609.486642,1005.746396,609.297984,1022.756648,618.556337,1046.256162,611.6851,NaN,NaN,NaN,NaN,0,0,0,0,1005.573123,609.423756,1046.256162,611.6851,1022.756648,618.556337,,-40.68303867,-2.261344,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.066666667
9,1003.422726,609.486642,1003.500117,609.486642,1004.497559,609.386569,1021.289084,617.927112,1045.53625,612.269174,NaN,NaN,NaN,NaN,0,0,0,0,1003.806801,609.4532843,1045.53625,612.269174,1021.289084,617.927112,,-41.72944933,-2.815889667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.075
