frame,pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y,leftx,lefty,rightx,righty,eyex,eyey,tailx,taily,wristx,wristy,,body vector x,body vector y,wing vec down x,wing vec down y,wing vec up x,wing vec  up y,downangle,upangle,time
11,878.270122,329.629434,877.504459,329.433961,877.479889,329.25418,895.644981,336.963858,949.159779,333.107023,NaN,NaN,NaN,NaN,0,0,0,0,877.75149,329.4391917,949.159779,333.107023,895.644981,336.963858,,-71.408289,-3.667831333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.091666667
12,875.1894,330.066184,874.4313,329.743828,874.491667,329.62643,894.121183,334.527491,945.634958,332.421821,NaN,NaN,NaN,NaN,0,0,0,0,874.7041223,329.8121473,945.634958,332.421821,894.121183,334.527491,,-70.93083567,-2.609673667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.1
13,873.081538,330.965375,872.196275,330.518495,871.921159,330.433748,892.458857,332.354516,943.924383,332.177106,NaN,NaN,NaN,NaN,0,0,0,0,872.3996573,330.639206,943.924383,332.177106,892.458857,332.354516,,-71.52472567,-1.5379,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.108333333
14,870.325103,331.222286,869.449057,330.872629,869.356555,330.956204,888.164515,329.226748,941.488109,331.981334,NaN,NaN,NaN,NaN,0,0,0,0,869.7102383,331.0170397,941.488109,331.981334,888.164515,329.226748,,-71.77787067,-0.964294333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.116666667
15,867.703787,331.993021,866.479616,331.548764,866.718676,331.844379,886.848507,326.197751,939.933041,331.491904,NaN,NaN,NaN,NaN,0,0,0,0,866.9673597,331.795388,939.933041,331.491904,886.848507,326.197751,,-72.96568133,0.303484,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.125
16,864.460922,332.558226,862.609712,332.512794,863.65947,332.401665,883.695005,324.865641,936.304549,331.394018,NaN,NaN,925.65573,342.232651,0,0,0,0,863.5767013,332.490895,936.304549,331.394018,883.695005,324.865641,,-72.72784767,1.096877,-41.960725,-17.36701,#VALUE!,#VALUE!,23.3481069,#VALUE!,0.133333333
17,860.718825,333.162974,859.712458,333.693239,860.362121,333.237595,881.016814,324.455921,932.261371,331.638733,NaN,NaN,NaN,NaN,0,0,0,0,860.264468,333.3646027,932.261371,331.638733,881.016814,324.455921,,-71.996903,1.725869667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.141666667
18,857.729517,334.407991,857.063539,334.75564,857.314689,334.539369,877.876865,323.841342,929.306742,331.834505,NaN,NaN,NaN,NaN,0,0,0,0,857.3692483,334.5676667,929.306742,331.834505,877.876865,323.841342,,-71.93749367,2.733161667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.15
19,854.412809,335.544745,853.193635,335.601626,854.230799,335.385459,873.567131,322.817044,924.641537,333.204909,NaN,NaN,NaN,NaN,0,0,0,0,853.9457477,335.51061,924.641537,333.204909,873.567131,322.817044,,-70.69578933,2.305701,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.158333333
20,851.053397,336.316114,849.841098,336.565656,850.941592,336.29879,870.735021,322.963372,922.205264,334.183768,NaN,NaN,NaN,NaN,0,0,0,0,850.612029,336.39352,922.205264,334.183768,870.735021,322.963372,,-71.593235,2.209752,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.166666667
21,847.775869,337.104393,847.005928,337.313271,847.815217,337.057318,867.50272,323.607217,918.835949,335.554172,NaN,NaN,NaN,NaN,0,0,0,0,847.532338,337.1583273,918.835949,335.554172,867.50272,323.607217,,-71.303611,1.604155333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.175
22,844.823466,338.227113,844.115824,337.725751,844.610708,338.088458,864.547474,324.133999,913.75606,335.945716,NaN,NaN,NaN,NaN,0,0,0,0,844.516666,338.013774,913.75606,335.945716,864.547474,324.133999,,-69.239394,2.068058,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.183333333
23,841.752968,338.676201,840.841467,338.407786,841.860656,338.955347,862.115553,324.338859,911.38644,336.859742,NaN,NaN,NaN,NaN,0,0,0,0,841.4850303,338.679778,911.38644,336.859742,862.115553,324.338859,,-69.90140967,1.820036,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.191666667
24,838.71621,339.365872,837.861434,338.967404,838.019299,339.520866,858.970328,327.920083,908.867614,337.091768,NaN,NaN,NaN,NaN,0,0,0,0,838.198981,339.284714,908.867614,337.091768,858.970328,327.920083,,-70.668633,2.192946,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.2
25,834.144204,339.766844,834.237567,339.474558,834.642042,339.997885,855.139453,328.891269,905.427265,337.671833,NaN,NaN,NaN,NaN,0,0,0,0,834.341271,339.746429,905.427265,337.671833,855.139453,328.891269,,-71.085994,2.074596,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.208333333
26,830.668804,340.055543,830.834443,340.016689,831.438473,340.456557,852.585537,329.793085,903.031308,337.845852,NaN,NaN,NaN,NaN,0,0,0,0,830.9805733,340.176263,903.031308,337.845852,852.585537,329.793085,,-72.05073467,2.330411,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.216666667
27,827.10905,340.151777,827.320947,340.331474,827.559452,340.383169,849.70326,330.556161,899.775265,339.180002,NaN,NaN,NaN,NaN,0,0,0,0,827.3298163,340.2888067,899.775265,339.180002,849.70326,330.556161,,-72.44544867,1.108804667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.225
28,823.693852,340.086945,824.340914,340.698724,824.052431,340.017116,847.623643,331.908885,897.686482,339.586048,NaN,NaN,NaN,NaN,0,0,0,0,824.0290657,340.267595,897.686482,339.586048,847.623643,331.908885,,-73.65741633,0.681547,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.233333333
29,820.694585,340.272283,821.029766,340.418915,821.290586,340.229124,845.53235,334.053841,895.10622,340.978204,NaN,NaN,NaN,NaN,0,0,0,0,821.004979,340.306774,895.10622,340.978204,845.53235,334.053841,,-74.101241,-0.67143,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.241666667
30,816.945503,340.28654,818.21529,340.401426,817.77395,340.229124,841.689314,335.279386,891.788742,340.804184,NaN,NaN,NaN,NaN,0,0,0,0,817.6449143,340.3056967,891.788742,340.804184,841.689314,335.279386,,-74.14382767,-0.498487333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.25
31,813.463364,339.987713,815.214456,340.390603,815.286574,340.359591,839.451597,336.666795,888.532698,341.38425,NaN,NaN,NaN,NaN,0,0,0,0,814.654798,340.245969,888.532698,341.38425,839.451597,336.666795,,-73.8779,-1.138281,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.258333333
32,811.377948,339.987713,812.238511,340.452783,812.37034,340.082349,836.046375,337.730476,885.706697,341.616276,NaN,NaN,NaN,NaN,0,0,0,0,811.9955997,340.1742817,885.706697,341.616276,836.046375,337.730476,,-73.71109733,-1.441994333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.266666667
33,808.060241,339.987713,809.017296,339.84653,809.282562,339.951882,832.957353,338.377933,882.696392,341.21023,NaN,NaN,NaN,NaN,0,0,0,0,808.7866997,339.9287083,882.696392,341.21023,832.957353,338.377933,,-73.90969233,-1.281521667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.275
34,805.169097,339.927635,805.30554,339.504541,805.148371,339.511557,830.032431,339.322095,879.133174,341.326243,NaN,NaN,NaN,NaN,0,0,0,0,805.2076693,339.647911,879.133174,341.326243,830.032431,339.322095,,-73.92550467,-1.678332,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.283333333
35,802.056772,339.401953,801.920811,339.302456,802.232137,339.218007,827.729852,340.401191,875.692826,341.38425,864.626917,334.767422,NaN,NaN,0,0,0,0,802.0699067,339.307472,875.692826,341.38425,827.729852,340.401191,,-73.62291933,-2.076778,#VALUE!,#VALUE!,-36.897065,5.633769,#VALUE!,10.29716192,0.291666667
36,798.107121,338.816194,798.356217,338.960467,798.2213,338.770605,824.357061,341.911925,872.621086,341.500263,NaN,NaN,NaN,NaN,0,0,0,0,798.2282127,338.8490887,872.621086,341.500263,824.357061,341.911925,,-74.39287333,-2.651174333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.3
37,795.342365,338.530824,795.429326,338.416394,795.31396,338.268067,822.37879,342.559383,868.68926,341.790295,NaN,NaN,NaN,NaN,0,0,0,0,795.3618837,338.405095,868.68926,341.790295,822.37879,342.559383,,-73.32737633,-3.3852,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.308333333
38,793.344596,338.418634,792.694329,338.067895,793.097876,338.268067,816.411544,342.71354,865.863259,341.558269,NaN,NaN,NaN,NaN,0,0,0,0,793.0456003,338.251532,865.863259,341.558269,816.411544,342.71354,,-72.81765867,-3.306737,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.316666667
39,790.283177,337.897959,790.121897,337.685775,790.495503,337.7462,813.719798,343.206841,862.361476,341.21023,NaN,NaN,NaN,NaN,0,0,0,0,790.3001923,337.7766447,862.361476,341.21023,813.719798,343.206841,,-72.06128367,-3.433585333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.325
40,787.586882,337.71105,786.768547,337.107136,787.486508,337.417618,810.865898,343.792636,858.675389,340.978204,NaN,NaN,NaN,NaN,0,0,0,0,787.2806457,337.4119347,858.675389,340.978204,810.865898,343.792636,,-71.39474333,-3.566269333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.333333333
41,784.51142,336.736453,784.494701,336.539414,784.721486,336.741124,808.887626,344.717575,855.972258,340.804184,NaN,NaN,NaN,NaN,0,0,0,0,784.575869,336.6723303,855.972258,340.804184,808.887626,344.717575,,-71.396389,-4.131853667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.341666667
42,781.548304,335.801908,781.33658,335.491313,781.590505,335.987317,805.222959,344.625081,852.101866,340.282126,NaN,NaN,NaN,NaN,0,0,0,0,781.4917963,335.7601793,852.101866,340.282126,805.222959,344.625081,,-70.61006967,-4.521946667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.35
43,777.653402,334.777947,777.396943,334.610427,777.656425,335.141352,801.386773,344.327245,848.661518,339.760067,NaN,NaN,NaN,NaN,0,0,0,0,777.5689233,334.843242,848.661518,339.760067,801.386773,344.327245,,-71.09259467,-4.916825,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.358333333
44,774.690806,334.081736,774.686702,334.100934,774.096233,334.127685,798.994109,344.135406,845.405474,339.354022,NaN,NaN,NaN,NaN,0,0,0,0,774.491247,334.1034517,845.405474,339.354022,798.994109,344.135406,,-70.914227,-5.250570333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.366666667
45,771.694923,333.116534,771.945836,333.329415,772.505893,333.663803,795.967245,343.916161,842.456604,338.367911,NaN,NaN,NaN,NaN,0,0,0,0,772.048884,333.3699173,842.456604,338.367911,795.967245,343.916161,,-70.40772,-4.997993667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.375
46,768.898765,332.499437,770.128279,332.967606,770.825194,333.440453,793.055691,343.888755,840.183516,337.961865,NaN,NaN,NaN,NaN,0,0,0,0,769.950746,332.9691653,840.183516,337.961865,793.055691,343.888755,,-70.23277,-4.992699667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.383333333
47,766.284376,332.014956,767.750934,332.450025,767.825235,332.358063,789.654073,343.751727,837.296081,337.149774,NaN,NaN,NaN,NaN,0,0,0,0,767.2868483,332.274348,837.296081,337.149774,789.654073,343.751727,,-70.00923267,-4.875426,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.391666667
48,763.443835,331.705529,765.137669,331.897939,763.88553,331.258493,786.627209,343.039181,834.900124,336.22167,NaN,NaN,NaN,NaN,0,0,0,0,764.155678,331.6206537,834.900124,336.22167,786.627209,343.039181,,-70.744446,-4.601016333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.4
49,760.795622,331.07261,762.288485,331.466622,761.572309,331.035142,783.485036,341.394844,833.56731,335.357424,NaN,NaN,NaN,NaN,0,0,0,0,761.5521387,331.191458,833.56731,335.357424,783.485036,341.394844,,-72.01517133,-4.165966,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.408333333
50,757.999464,330.833507,758.550064,331.311347,758.500062,330.347911,781.399515,339.407628,830.400005,334.687126,NaN,NaN,NaN,NaN,0,0,0,0,758.3498633,330.8309217,830.400005,334.687126,781.399515,339.407628,,-72.05014167,-3.856204333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.416666667
51,755.378067,330.539522,755.065711,330.793767,755.518175,330.485357,778.939588,336.84977,827.451135,333.913706,NaN,NaN,NaN,NaN,0,0,0,0,755.320651,330.6062153,827.451135,333.913706,778.939588,336.84977,,-72.130484,-3.307490667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.425
52,752.905744,330.539522,752.434299,330.552229,752.698648,330.339844,776.633406,335.022729,824.7207,333.449654,NaN,NaN,NaN,NaN,0,0,0,0,752.6795637,330.4771983,824.7207,333.449654,776.633406,335.022729,,-72.04113633,-2.972455667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.433333333
53,749.973148,330.439505,750.129544,330.603987,750.240851,330.538377,772.866642,332.611035,821.280351,332.109059,NaN,NaN,NaN,NaN,0,0,0,0,750.1145143,330.5272897,821.280351,332.109059,772.866642,332.611035,,-71.16583667,-1.581769333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.441666667
54,747.145758,330.877079,747.425541,330.483218,747.4939,330.538377,771.995418,331.271205,820.024351,331.696569,NaN,NaN,NaN,NaN,0,0,0,0,747.3550663,330.6328913,820.024351,331.696569,771.995418,331.271205,,-72.66928467,-1.063677667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.45
55,744.278915,330.752058,744.500899,330.768431,744.618438,330.660552,769.40737,328.664627,816.365568,330.304412,NaN,NaN,812.726757,348.410956,0,0,0,0,744.466084,330.7270137,816.365568,330.304412,769.40737,328.664627,,-71.899484,0.422601667,-43.319387,-19.746329,#VALUE!,#VALUE!,24.84174155,#VALUE!,0.458333333
56,741.920167,331.509167,741.452091,331.443203,741.726911,331.332512,767.049939,327.03247,812.870611,329.788799,NaN,NaN,NaN,NaN,0,0,0,0,741.699723,331.428294,812.870611,329.788799,767.049939,327.03247,,-71.170888,1.639495,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.466666667
57,739.044557,332.087042,738.935613,331.841932,739.285178,331.65322,764.231273,325.302871,809.648697,328.912256,NaN,NaN,NaN,NaN,0,0,0,0,739.0884493,331.8607313,809.648697,328.912256,764.231273,325.302871,,-70.56024767,2.948475333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.475
58,736.426115,332.664918,736.322349,332.624054,736.463152,332.457238,761.105115,323.865599,809.048002,328.912256,NaN,NaN,NaN,NaN,0,0,0,0,736.403872,332.58207,809.048002,328.912256,761.105115,323.865599,,-72.64413,3.669814,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.483333333
59,733.433611,333.642861,733.499377,333.452184,733.443113,333.434634,757.978958,324.157926,804.570088,328.551327,NaN,NaN,NaN,NaN,0,0,0,0,733.4587003,333.509893,804.570088,328.551327,757.978958,324.157926,,-71.11138767,4.958566,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.491666667
60,730.558001,334.331866,730.305387,334.387663,730.530168,334.147319,755.071865,323.819994,802.058087,328.345081,NaN,NaN,NaN,NaN,0,0,0,0,730.4645187,334.2889493,802.058087,328.345081,755.071865,323.819994,,-71.59356833,5.943868333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.5
61,727.822665,335.198679,728.022892,335.174834,727.981341,335.307977,750.47089,323.62511,799,328.138836,NaN,NaN,NaN,NaN,0,0,0,0,727.9422993,335.2271633,799,328.138836,750.47089,323.62511,,-71.05770067,7.088327333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.508333333
62,725.367876,335.976588,725.040401,335.951844,725.582445,336.285373,747.213764,324.101494,794.139825,328.551327,NaN,NaN,NaN,NaN,0,0,0,0,725.3302407,336.0712683,794.139825,328.551327,747.213764,324.101494,,-68.80958433,7.519941333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.516666667
63,722.094825,336.57669,721.738177,336.293003,723.611923,337.323856,744.617174,325.249146,791.245564,329.427869,NaN,NaN,NaN,NaN,0,0,0,0,722.4816417,336.731183,791.245564,329.427869,744.617174,325.249146,,-68.76392233,7.303314,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.525
64,718.704858,337.062603,719.0807,337.256313,720.100574,337.497913,741.724482,326.46176,788.242085,329.891922,NaN,NaN,NaN,NaN,0,0,0,0,719.2953773,337.2722763,788.242085,329.891922,741.724482,326.46176,,-68.94670767,7.380354333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.533333333
65,716.231886,337.852859,716.155564,337.819759,716.921085,337.950411,739.150669,327.219644,784.856346,330.871587,NaN,NaN,NaN,NaN,0,0,0,0,716.4361783,337.874343,784.856346,330.871587,739.150669,327.219644,,-68.42016767,7.002756,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.541666667
66,712.802974,338.267744,712.905413,338.056043,713.436974,338.36671,736.850182,327.760989,782.071302,331.077832,NaN,NaN,NaN,NaN,0,0,0,0,713.0484537,338.2301657,782.071302,331.077832,736.850182,327.760989,,-69.02284833,7.152333667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.55
67,709.81047,338.267744,709.464077,338.528611,710.200368,338.38481,734.551036,328.670123,780.269215,332.109059,NaN,NaN,NaN,NaN,0,0,0,0,709.8249717,338.3937217,780.269215,332.109059,734.551036,328.670123,,-70.44424333,6.284662667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.558333333
68,706.776403,338.62336,706.307529,338.825766,707.192228,338.583909,732.303695,329.622891,776.501214,332.160621,NaN,NaN,NaN,NaN,0,0,0,0,706.75872,338.6776783,776.501214,332.160621,732.303695,329.622891,,-69.742494,6.517057333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.566666667
69,703.80468,338.880193,703.843362,339.035796,703.612923,338.511509,730.29931,331.181966,774.098431,332.418427,NaN,NaN,NaN,NaN,0,0,0,0,703.753655,338.809166,774.098431,332.418427,730.29931,331.181966,,-70.344776,6.390739,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.575
70,700.8953,339.038245,701.226247,339.261982,699.767074,338.36671,727.778643,332.567811,771.422604,333.037164,NaN,NaN,NaN,NaN,0,0,0,0,700.6295403,338.888979,771.422604,333.037164,727.778643,332.567811,,-70.79306367,5.851815,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.583333333
71,697.258576,338.89995,697.980345,339.261982,696.969417,338.457518,724.954282,334.300116,768.309908,333.552777,NaN,NaN,NaN,NaN,0,0,0,0,697.4027793,338.87315,768.309908,333.552777,724.954282,334.300116,,-70.90712867,5.320373,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.591666667
72,694.640016,339.203266,695.227276,339.407387,694.380133,338.457518,721.069167,335.490522,765.30643,333.552777,NaN,NaN,NaN,NaN,0,0,0,0,694.7491417,339.0227237,765.30643,333.552777,721.069167,335.490522,,-70.55728833,5.469946667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.6
73,691.665984,339.308634,692.16831,339.407387,691.618216,339.066814,718.828575,336.055125,761.265386,333.552777,NaN,NaN,NaN,NaN,0,0,0,0,691.8175033,339.260945,761.265386,333.552777,718.828575,336.055125,,-69.44788267,5.708168,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.608333333
74,688.673479,339.150583,689.415241,339.52048,689.12107,339.052512,716.345027,337.286987,759.790951,333.965268,NaN,NaN,NaN,NaN,0,0,0,0,689.06993,339.2411917,759.790951,333.965268,716.345027,337.286987,,-70.721021,5.275923667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.616666667
75,685.847225,339.080338,686.441247,339.407387,686.022202,338.680682,713.024631,338.082565,756.295993,334.532442,NaN,NaN,NaN,NaN,0,0,0,0,686.103558,339.0561357,756.295993,334.532442,713.024631,338.082565,,-70.192435,4.523693667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.625
76,683.501249,339.150583,683.25998,339.191087,683.118894,338.680682,709.488275,338.749823,753.237906,334.584004,NaN,NaN,NaN,NaN,0,0,0,0,683.2933743,339.0074507,753.237906,334.584004,709.488275,338.749823,,-69.94453167,4.423446667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.633333333
77,680.915134,339.080338,680.691959,338.573562,679.583777,338.251646,706.626796,338.852478,751.144274,335.276297,NaN,NaN,NaN,NaN,0,0,0,0,680.3969567,338.635182,751.144274,335.276297,706.626796,338.852478,,-70.74731733,3.358885,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.641666667
78,678.014991,338.69399,678.244787,338.688451,676.974235,337.75049,703.792312,339.5454,748.377433,335.597123,741.008112,333.160523,NaN,NaN,0,0,0,0,677.744671,338.3776437,748.377433,335.597123,703.792312,339.5454,,-70.632762,2.780520667,#VALUE!,#VALUE!,-37.2158,6.384877,#VALUE!,7.480760008,0.65
79,675.022487,338.290081,675.13295,338.501757,674.059226,337.737778,701.524725,340.110004,745.853298,335.459626,NaN,NaN,NaN,NaN,0,0,0,0,674.738221,338.1765387,745.853298,335.459626,701.524725,340.110004,,-71.115077,2.716912667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.658333333
