frame,pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y,leftx,lefty,rightx,righty,eyex,eyey,tailx,taily,wristx,wristy,,body vector x,body vector y,wing vec down x,wing vec down y,wing vec up x,wing vec  up y,downangle,upangle,time
0,495.68642,404.811357,496.062858,404.382292,495.41875,405.175158,465.50462,382.6124,416.476502,381.66827,NaN,NaN,NaN,NaN,75.24137,621.211652,1740.699155,603.75787,495.722676,404.7896023,416.476502,381.66827,465.50462,382.6124,,79.246174,23.12133233,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0
1,500.577211,406.769119,501.127842,406.655636,500.333841,406.92656,470.741771,384.997634,420.319535,382.890151,NaN,NaN,NaN,NaN,0,0,0,0,500.6796313,406.7837717,420.319535,382.890151,470.741771,384.997634,,80.36009633,23.89362067,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.008333333
2,505.345103,408.542817,505.662209,408.429954,505.740442,409.016943,474.397895,387.382869,424.818695,384.47407,NaN,NaN,NaN,NaN,0,0,0,0,505.5825847,408.663238,424.818695,384.47407,474.397895,387.382869,,80.76388967,24.189168,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.016666667
3,509.575399,410.923968,510.486003,410.426061,509.869118,411.38981,478.548091,389.20019,430.583244,386.646303,NaN,NaN,NaN,NaN,0,0,0,0,509.97684,410.9132797,430.583244,386.646303,478.548091,389.20019,,79.393596,24.26697667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.025
4,514.2979,413.11839,514.537989,412.477615,513.997795,413.480193,482.204215,392.153338,435.316735,388.818535,NaN,NaN,NaN,NaN,0,0,0,0,514.2778947,413.0253993,435.316735,388.818535,482.204215,392.153338,,78.96115967,24.20686433,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.033333333
5,518.819443,414.56209,518.541739,414.806406,518.61798,415.231595,485.761526,393.97066,439.394099,389.995161,NaN,NaN,NaN,NaN,0,0,0,0,518.6597207,414.866697,439.394099,389.995161,485.761526,393.97066,,79.26562167,24.871536,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.041666667
6,523.282718,416.538806,523.172581,416.248039,522.746657,417.039494,490.360486,395.822053,443.75266,391.57908,NaN,NaN,NaN,NaN,0,0,0,0,523.0673187,416.6087797,443.75266,391.57908,490.360486,395.822053,,79.31465867,25.02969967,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.05
7,527.981079,418.287787,528.237565,418.022356,527.612597,418.790896,494.510682,398.548035,447.783157,393.344019,NaN,NaN,NaN,NaN,0,0,0,0,527.943747,418.367013,447.783157,393.344019,494.510682,398.548035,,80.16059,25.022994,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.058333333
8,532.474362,419.262284,532.530741,419.463989,532.331085,419.977329,498.199744,400.592522,451.298126,394.746919,NaN,NaN,NaN,NaN,0,0,0,0,532.445396,419.5678673,451.298126,394.746919,498.199744,400.592522,,81.14727,24.82094833,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.066666667
9,537.39154,420.33423,536.602947,421.076519,535.53869,421.68357,502.745196,404.984383,456.828344,396.511858,NaN,NaN,NaN,NaN,0,0,0,0,536.511059,421.0314397,456.828344,396.511858,502.745196,404.984383,,79.682715,24.51958167,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.075
10,541.923363,421.760417,541.105154,422.604403,541.30573,422.738177,506.302507,406.574539,461.140039,398.095777,NaN,NaN,NaN,NaN,0,0,0,0,541.444749,422.3676657,461.140039,398.095777,506.302507,406.574539,,80.30471,24.27188867,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.083333333
11,546.536417,422.634564,546.250535,423.639422,545.849459,423.792785,510.123322,411.345008,467.326384,400.08699,NaN,NaN,NaN,NaN,0,0,0,0,546.212137,423.3555903,467.326384,400.08699,510.123322,411.345008,,78.885753,23.26860033,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.091666667
12,551.623153,423.511611,551.010011,424.37872,551.354361,424.445637,514.273517,414.525321,471.403748,401.48989,NaN,NaN,NaN,NaN,0,0,0,0,551.329175,424.1119893,471.403748,401.48989,514.273517,414.525321,,79.925427,22.62209933,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.1
13,556.2648,424.681007,556.412661,424.67444,555.679641,425.198928,518.423712,418.462851,476.337751,403.186433,NaN,NaN,NaN,NaN,0,0,0,0,556.119034,424.8514583,476.337751,403.186433,518.423712,418.462851,,79.781283,21.66502533,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.108333333
14,561.605873,425.046444,560.014427,425.709458,560.791336,425.902,523.562049,422.476103,481.295159,405.841384,NaN,NaN,NaN,NaN,0,0,0,0,560.8038787,425.552634,481.295159,405.841384,523.562049,422.476103,,79.50871967,19.71125,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.116666667
15,565.929599,425.704229,565.202685,426.448757,565.597203,426.253536,527.053484,425.656415,486.210908,407.450445,NaN,NaN,NaN,NaN,0,0,0,0,565.5764957,426.1355073,486.210908,407.450445,527.053484,425.656415,,79.36558767,18.68506233,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.125
16,570.889166,426.21584,571.462898,426.251611,571.014726,426.504633,534.10643,428.932745,490.418456,409.139959,NaN,NaN,NaN,NaN,0,0,0,0,571.1222633,426.324028,490.418456,409.139959,534.10643,428.932745,,80.70380733,17.184069,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.133333333
17,575.657981,426.581276,576.222375,427.237343,575.645834,427.559241,540.254868,432.028923,495.292546,411.835136,NaN,NaN,NaN,NaN,0,0,0,0,575.8420633,427.1259533,495.292546,411.835136,540.254868,432.028923,,80.54951733,15.29081733,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.141666667
18,581.034845,426.722866,581.625024,426.99091,581.150736,427.559241,544.178157,436.000107,499.875023,411.996042,491.888228,410.264452,NaN,NaN,0,0,0,0,581.2702017,427.0910057,499.875023,411.996042,544.178157,436.000107,,81.39517867,15.09496367,#VALUE!,#VALUE!,52.289929,25.735655,#VALUE!,15.69883294,0.15
19,585.612907,426.996943,585.867725,427.628618,585.082809,428.362751,550.619377,437.952045,505.707268,413.766009,NaN,NaN,NaN,NaN,0,0,0,0,585.521147,427.6627707,505.707268,413.766009,550.619377,437.952045,,79.813879,13.89676167,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.158333333
20,589.857153,427.654729,590.441397,428.329583,590.991792,428.553226,555.948023,439.836675,509.539886,413.40397,NaN,NaN,NaN,NaN,0,0,0,0,590.430114,428.1791793,509.539886,413.40397,555.948023,439.836675,,80.890228,14.77520933,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.166666667
21,594.05371,428.476961,595.472435,428.767686,595.496685,428.954982,561.745121,441.586688,515.163836,413.766009,NaN,NaN,NaN,NaN,0,0,0,0,595.00761,428.7332097,515.163836,413.766009,561.745121,441.586688,,79.843774,14.96720067,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.175
22,599.299406,429.299193,600.312904,429.950564,600.389932,429.892411,566.663871,443.336702,521.037739,413.564876,NaN,NaN,NaN,NaN,0,0,0,0,600.0007473,429.714056,521.037739,413.564876,566.663871,443.336702,,78.96300833,16.14918,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.183333333
23,603.877469,430.450317,605.915652,430.607719,605.710366,431.142316,571.582621,443.605934,526.780433,413.035046,NaN,NaN,NaN,NaN,0,0,0,0,605.167829,430.7334507,526.780433,413.035046,571.582621,443.605934,,78.387396,17.69840467,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.191666667
24,608.646284,431.930334,611.022918,432.009649,610.914295,432.079745,576.150032,443.605934,531.569662,412.796667,NaN,NaN,NaN,NaN,0,0,0,0,610.194499,432.006576,531.569662,412.796667,576.150032,443.605934,,78.624837,19.209909,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.2
25,612.890529,433.355536,614.719969,433.63063,614.448306,434.400998,581.420121,442.663619,536.457638,413.035046,NaN,NaN,NaN,NaN,0,0,0,0,614.0196013,433.7957213,536.457638,413.035046,581.420121,442.663619,,77.56196333,20.76067533,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.208333333
26,618.088538,435.109631,619.522324,435.689714,619.069705,436.275856,585.753306,441.586688,541.938096,413.035046,NaN,NaN,NaN,NaN,0,0,0,0,618.8935223,435.6917337,541.938096,413.035046,585.753306,441.586688,,76.95542633,22.65668767,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.216666667
27,621.90359,437.41188,622.942823,438.469992,622.836728,438.864945,590.847726,439.500134,547.122314,412.796667,NaN,NaN,NaN,NaN,0,0,0,0,622.561047,438.248939,547.122314,412.796667,590.847726,439.500134,,75.438733,25.452272,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.225
28,626.624717,440.043022,627.059127,441.157024,626.527727,441.368565,597.358457,439.012973,550.825326,412.796667,NaN,NaN,NaN,NaN,0,0,0,0,626.7371903,440.8562037,550.825326,412.796667,597.358457,439.012973,,75.91186433,28.05953667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.233333333
29,631.269626,442.543188,632.395077,444.252952,631.964667,444.106453,598.217286,438.384764,555.910796,412.605963,NaN,NaN,NaN,NaN,0,0,0,0,631.8764567,443.6341977,555.910796,412.605963,598.217286,438.384764,,75.96566067,31.02823467,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.241666667
30,635.722507,445.688224,636.409744,446.706329,636.314219,447.022899,602.745659,437.666809,559.860676,414.465323,NaN,NaN,NaN,NaN,0,0,0,0,636.1488233,446.472484,559.860676,414.465323,602.745659,437.666809,,76.28814733,32.007161,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.25
31,640.229037,448.956596,641.135872,449.451775,641.233356,449.522709,608.445163,437.577065,566.772966,417.421227,NaN,NaN,NaN,NaN,0,0,0,0,640.8660883,449.31036,566.772966,417.421227,608.445163,437.577065,,74.09312233,31.889133,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.258333333
