frame,pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y,leftx,lefty,rightx,righty,eyex,eyey,tailx,taily,wristx,wristy,,body vector x,body vector y,wing vec down x,wing vec down y,wing vec up x,wing vec  up y,downangle,upangle,time
41,903.26712,473.413173,906.18442,473.569853,906.040817,473.954289,938.197743,458.65062,990.713346,482.829312,NaN,NaN,NaN,NaN,0,0,0,0,905.164119,473.6457717,990.713346,482.829312,938.197743,458.65062,,-85.549227,-9.183540333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.341666667
42,900.324267,473.73572,903.411026,473.464549,903.124767,473.691528,935.603252,458.986893,987.899522,482.829312,NaN,NaN,NaN,NaN,0,0,0,0,902.2866867,473.630599,987.899522,482.829312,935.603252,458.986893,,-85.61283533,-9.198713,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.35
43,897.480168,473.73572,900.304472,473.464549,900.109497,473.725724,932.406468,459.743508,986.02364,482.67042,NaN,NaN,NaN,NaN,0,0,0,0,899.2980457,473.6419977,986.02364,482.67042,932.406468,459.743508,,-86.72559433,-9.028422333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.358333333
44,895.485349,473.896993,897.517168,473.743056,897.395754,473.777018,930.784912,460.836396,983.803846,482.384413,NaN,NaN,NaN,NaN,0,0,0,0,896.7994237,473.805689,983.803846,482.384413,930.784912,460.836396,,-87.00442233,-8.578724,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.366666667
45,892.813196,474.114196,895.515713,474.088405,895.322756,474.529329,927.773449,461.761148,981.083817,482.22552,NaN,NaN,NaN,NaN,0,0,0,0,894.550555,474.2439767,981.083817,482.22552,927.773449,461.761148,,-86.533262,-7.981543333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.375
46,890.056878,474.177909,892.740688,474.288931,892.420559,474.460937,924.471951,462.72303,978.551376,481.907735,NaN,NaN,NaN,NaN,0,0,0,0,891.739375,474.309259,978.551376,481.907735,924.471951,462.72303,,-86.812001,-7.598476,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.383333333
47,887.52879,474.448689,889.879711,474.478316,889.953354,474.471668,921.836278,463.694487,975.643759,481.907735,NaN,NaN,NaN,NaN,0,0,0,0,889.1206183,474.4662243,975.643759,481.907735,921.836278,463.694487,,-86.52314067,-7.441510667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.391666667
48,884.509129,474.384976,887.509889,474.478316,887.239611,474.410875,918.747598,464.516488,972.986259,481.907735,NaN,NaN,NaN,NaN,0,0,0,0,886.419543,474.4247223,972.986259,481.907735,918.747598,464.516488,,-86.566716,-7.483012667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.4
49,881.823035,474.114196,884.429075,474.26004,884.291347,474.410875,915.535371,465.002216,970.172436,481.685285,NaN,NaN,NaN,NaN,0,0,0,0,883.5144857,474.2617037,970.172436,481.685285,915.535371,465.002216,,-86.65795033,-7.423581333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.408333333
50,878.996492,473.827488,881.492656,474.166149,881.426841,474.258893,912.776151,465.973673,968.077701,481.717064,NaN,NaN,NaN,NaN,0,0,0,0,880.638663,474.0841767,968.077701,481.717064,912.776151,465.973673,,-87.439038,-7.632887333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.416666667
