frame,pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y,pt8_cam1_X,pt8_cam1_Y,leftx,lefty,rightx,righty,eyex,eyey,tailx,taily,wristx,wristy,,body vector x,body vector y,wing vec down x,wing vec down y,wing vec up x,wing vec  up y,downangle,upangle,time
72,1020.54723,573.758181,1021.153912,573.122821,1021.356606,573.204588,1091.274788,578.130887,1166.767084,576.779534,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1021.019249,573.3618633,1166.767084,576.779534,1091.274788,578.130887,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.6
73,1016.965872,573.758181,1017.206873,573.559869,1016.187084,573.363919,1085.637405,578.484217,1162.792506,577.007247,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1016.78661,573.5606563,1162.792506,577.007247,1085.637405,578.484217,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.608333333
74,1010.565147,572.543199,1010.760041,572.423545,1011.710385,572.248602,1081.41823,580.710197,1157.594982,577.178032,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1011.011858,572.4051153,1157.594982,577.178032,1081.41823,580.710197,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.616666667
75,1008.279173,571.783835,1006.988426,571.811678,1008.352861,571.7175,1077.447243,582.582846,1154.501498,578.333525,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1007.873487,571.7710043,1154.501498,578.333525,1077.447243,582.582846,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.625
76,1004.164421,571.328217,1002.208122,570.587943,1003.023457,570.708404,1070.037097,583.57217,1148.374573,578.333525,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1003.132,570.8748547,1148.374573,578.333525,1070.037097,583.57217,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.633333333
77,999.897271,570.568853,998.304938,570.1946,999.245123,570.305721,1065.782468,584.596827,1142.648475,577.533875,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,999.1491107,570.3563913,1142.648475,577.533875,1065.782468,584.596827,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.641666667
78,992.582156,569.277934,991.945819,569.451619,992.432844,569.261291,1061.315107,585.550818,1139.327338,577.214015,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,992.320273,569.3302813,1139.327338,577.214015,1061.315107,585.550818,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.65
79,989.762789,568.974188,988.481195,568.796047,989.456494,569.053028,1056.481754,586.594963,1135.31907,577.054085,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,989.2334927,568.9410877,1135.31907,577.054085,1056.481754,586.594963,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.658333333
80,984.58125,568.594506,986.332251,568.315294,985.883873,568.804635,1050.59881,587.879166,1131.539845,576.680915,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,985.5991247,568.5714783,1131.539845,576.680915,1050.59881,587.879166,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.666666667
81,980.695095,567.683269,981.288812,567.397494,979.860269,567.314276,1045.612314,588.381679,1127.646098,576.680915,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,980.6147253,567.465013,1127.646098,576.680915,1045.612314,588.381679,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.675
82,976.427945,566.999842,976.59622,566.479693,976.079938,566.858888,1040.513762,589.889221,1123.364765,576.259605,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,976.3680343,566.7794743,1123.364765,576.259605,1040.513762,589.889221,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.683333333
83,972.236994,566.088605,972.05296,565.768913,972.465776,565.741118,1034.630818,590.726744,1118.855463,576.079683,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,972.25191,565.866212,1118.855463,576.079683,1034.630818,590.726744,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.691666667
84,968.579436,565.405178,968.310582,564.836544,968.311566,565.368529,1028.747874,591.564267,1114.024067,575.53992,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,968.400528,565.203417,1114.024067,575.53992,1028.747874,591.564267,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.7
85,965.355718,564.586658,964.27583,564.19554,964.323524,564.457753,1023.201098,591.005918,1110.75411,574.815064,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,964.6516907,564.413317,1110.75411,574.815064,1023.201098,591.005918,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.708333333
86,961.234903,563.093346,960.358028,563.962448,961.041699,563.671175,1017.654322,590.391735,1106.803102,574.068724,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,960.87821,563.5756563,1106.803102,574.068724,1017.654322,590.391735,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.716666667
87,954.384718,562.560021,954.218188,562.389075,954.270337,562.346411,1012.83591,589.219202,1102.050441,573.429003,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,954.291081,562.4318357,1102.050441,573.429003,1012.83591,589.219202,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.725
88,951.120177,561.7067,950.534285,561.748072,950.57309,561.64263,1008.689835,588.437514,1098.213955,572.735973,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,950.7425173,561.699134,1098.213955,572.735973,1008.689835,588.437514,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.733333333
89,947.641567,560.800046,946.850381,561.165341,946.709675,560.980248,1004.711844,586.594963,1093.404033,571.829703,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,947.0672077,560.9818783,1093.404033,571.829703,1004.711844,586.594963,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.741666667
90,945.982538,560.586716,944.920717,560.582611,943.594017,559.986675,1000.285629,583.970724,1088.11604,570.665476,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,944.832424,560.385334,1088.11604,570.665476,1000.285629,583.970724,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.75
91,941.540621,559.680062,940.418168,559.941607,939.647518,559.572686,995.299133,579.894779,1084.112013,570.160018,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,940.5354357,559.7314517,1084.112013,570.160018,995.299133,579.894779,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.758333333
92,936.402982,560.000058,936.324942,559.650242,935.368682,559.44849,990.872918,575.483824,1080.8545,569.338649,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,936.032202,559.6995967,1080.8545,569.338649,990.872918,575.483824,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.766666667
93,933.031407,559.146737,931.705444,559.941607,929.677415,559.44849,985.494226,568.727805,1076.986202,568.706826,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,931.471422,559.512278,1076.986202,568.706826,985.494226,568.727805,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.775
94,930.516105,560.000058,929.834255,559.650242,926.146336,559.282894,981.460207,562.250959,1072.710716,568.580462,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,928.832232,559.644398,1072.710716,568.580462,981.460207,562.250959,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.783333333
95,925.271432,559.466732,925.039332,559.941607,923.155305,559.117299,980.843899,556.723307,1067.417257,568.643644,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,924.4886897,559.508546,1067.417257,568.643644,980.843899,556.723307,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.791666667
96,921.043583,560.000058,919.835087,559.650242,919.582685,559.44849,977.314132,548.794755,1062.938176,568.454098,NaN,NaN,1028.19752,584.71016,948.400636,567.046433,0,0,0,0,920.153785,559.6995967,1062.938176,568.454098,977.314132,548.794755,,-114.53754,-1.407665,-50.883388,-35.915405,#VALUE!,#VALUE!,34.51174992,#VALUE!,0.8
97,917.511456,559.680062,915.449488,559.650242,915.470017,559.696883,972.943945,544.104626,1059.477068,568.706826,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,916.1436537,559.675729,1059.477068,568.706826,972.943945,544.104626,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.808333333
98,912.534369,561.386704,911.531685,561.456707,909.808864,560.851736,969.526235,539.972846,1051.876203,569.08592,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,911.2916393,561.2317157,1051.876203,569.08592,969.526235,539.972846,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.816666667
99,908.841691,561.973363,907.263035,562.09771,905.820822,561.440519,965.884412,536.231909,1048.415095,568.454098,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,907.308516,561.8371973,1048.415095,568.454098,965.884412,536.231909,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.825
100,905.041979,562.506688,902.643537,562.971806,902.202044,562.581288,963.336512,534.813155,1042.578716,569.780925,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,903.2958533,562.686594,1042.578716,569.780925,963.336512,534.813155,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.833333333
101,896.158145,562.826683,896.337141,562.989241,896.626171,562.397293,960.89618,533.473119,1036.199419,569.717742,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,896.373819,562.737739,1036.199419,569.717742,960.89618,533.473119,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.841666667
102,893.428774,563.946667,892.76417,564.012417,892.675056,563.758856,954.969658,533.721274,1031.177419,570.918205,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,892.956,563.90598,1031.177419,570.918205,954.969658,533.721274,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.85
103,886.685623,565.333314,885.782504,564.871885,886.360657,564.899625,947.897674,536.848026,1026.487027,571.593697,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,886.2762613,565.0349413,1026.487027,571.593697,947.897674,536.848026,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.858333333
104,881.81557,565.866639,882.086328,565.935988,882.077206,565.893198,942.120561,537.890277,1021.902378,571.762183,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,881.9930347,565.8986083,1021.902378,571.762183,942.120561,537.890277,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.866666667
105,876.945516,567.839944,877.075956,567.941412,875.836659,567.033967,936.39325,539.726624,1014.422162,572.379965,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,876.619377,567.6051077,1014.422162,572.379965,936.39325,539.726624,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.875
106,872.610633,568.693265,872.18879,568.309755,872.402513,568.211535,931.163966,540.272565,1009.777189,573.334719,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,872.4006453,568.4048517,1009.777189,573.334719,931.163966,540.272565,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.883333333
107,866.138369,569.83195,866.151702,569.169223,866.752787,569.536299,926.731526,541.562971,1003.865405,573.278557,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,866.3476193,569.5124907,1003.865405,573.278557,926.731526,541.562971,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.891666667
108,860.049316,570.61855,860.278889,570.437961,860.005854,570.254729,920.35678,543.647473,1000.366595,573.334719,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,860.111353,570.43708,1000.366595,573.334719,920.35678,543.647473,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.9
109,854.580444,571.967008,854.939968,571.502064,854.557172,571.497718,914.878482,545.48382,995.118378,573.334719,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,854.692528,571.6555967,995.118378,573.334719,914.878482,545.48382,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.908333333
110,849.844513,573.371651,850.422419,572.402458,849.20696,572.871547,909.997817,547.022381,989.809838,573.784015,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,849.8246307,572.8818853,989.809838,573.784015,909.997817,547.022381,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.916666667
111,846.010665,574.214437,848.122576,573.671196,845.694857,574.049115,904.220704,548.064632,984.199676,574.345635,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,846.609366,573.9782493,984.199676,574.345635,904.220704,548.064632,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.925
112,841.556635,574.551552,843.933576,574.980861,841.099583,574.278086,898.742406,548.858728,977.986271,574.963417,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,842.196598,574.6034997,977.986271,574.963417,898.742406,548.858728,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.933333333
113,838.794009,575.394338,838.717861,575.390132,838.178302,575.586495,892.218252,550.149134,972.919027,575.525037,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,838.5633907,575.4569883,972.919027,575.525037,892.218252,550.149134,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.941666667
114,835.862242,575.394338,836.837052,575.261559,835.880665,575.292103,888.034825,551.191385,967.851784,576.030495,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,836.1933197,575.316,967.851784,576.030495,888.034825,551.191385,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.95
115,830.985158,577.194176,831.25172,576.953209,831.777742,577.123876,882.805541,552.581052,963.025838,576.086657,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,831.3382067,577.0904203,963.025838,576.086657,882.805541,552.581052,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.958333333
116,827.452003,578.093147,824.571223,577.553472,826.460353,577.549109,877.608979,553.635015,957.898271,576.535953,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,826.161193,577.7319093,957.898271,576.535953,877.608979,553.635015,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.966666667
117,822.039511,578.767376,817.945485,578.099166,822.094843,578.530415,871.588386,554.56146,953.856541,576.929087,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,820.6932797,578.4656523,953.856541,576.929087,871.588386,554.56146,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.975
118,815.724937,578.467719,814.769512,577.935458,817.598039,578.170603,865.7006,555.487905,949.296648,577.315221,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,816.0308293,578.19126,949.296648,577.315221,865.7006,555.487905,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.983333333
119,811.364874,578.767376,812.195878,578.099166,813.002765,578.170603,860.43258,556.458467,944.095351,577.56483,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,812.187839,578.345715,944.095351,577.56483,860.43258,556.458467,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.991666667
120,806.102729,578.767376,806.720062,577.935458,807.61973,578.399574,854.854678,557.561378,939.752,578.263734,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,806.8141737,578.3674693,939.752,578.263734,854.854678,557.561378,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1
121,800.615064,578.767376,800.970454,578.153736,800.726819,578.039762,848.745546,558.002542,933.960865,578.812874,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,800.770779,578.3202913,933.960865,578.812874,848.745546,558.002542,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.008333333
122,795.879134,578.767376,797.246899,578.699429,795.507745,578.540937,842.990567,558.311358,928.652324,579.461857,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,796.2112593,578.6692473,928.652324,579.461857,842.990567,558.311358,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.016666667
123,791.894938,578.767376,792.044873,578.699429,791.48141,578.45371,836.925705,559.237803,923.55827,579.81131,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,791.8070737,578.6401717,923.55827,579.81131,836.925705,559.237803,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.025
124,786.78314,579.291777,787.554704,578.972276,787.163311,578.628164,832.011838,559.855433,919.054054,580.709901,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,787.1670517,578.9640723,919.054054,580.709901,832.011838,559.855433,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.033333333
125,780.994781,578.767376,782.790743,578.972276,783.312034,578.337407,826.389666,560.164248,913.155676,581.209119,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,782.3658527,578.692353,913.155676,581.209119,826.389666,560.164248,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.041666667
126,778.363708,577.194176,779.998077,578.481152,777.739352,577.552361,820.678956,559.855433,908.597838,581.758259,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,778.700379,577.742563,908.597838,581.758259,820.678956,559.855433,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.05
127,775.732636,578.767376,775.843669,578.691568,774.471602,578.162952,815.809358,559.723084,903.986378,582.107711,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,775.3493023,578.540632,903.986378,582.107711,815.809358,559.723084,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.058333333
128,773.477431,577.643662,771.414342,577.818458,770.999617,577.552361,809.434612,559.855433,900.340108,582.806616,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,771.9637967,577.6714937,900.340108,582.806616,809.434612,559.855433,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.066666667
129,768.7415,577.194176,768.347885,577.042361,768.957273,577.116225,804.166593,559.855433,896.693838,583.255912,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,768.6822193,577.1175873,896.693838,583.255912,804.166593,559.855433,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.075
130,765.584213,576.519947,764.794689,576.654312,764.405763,575.778741,800.226646,560.340714,891.921514,583.505521,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,764.9282217,576.3176667,891.921514,583.505521,800.226646,560.340714,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.083333333
131,763.282718,576.40843,761.728231,575.781202,762.508046,575.664236,795.357048,561.046577,886.988325,583.805052,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,762.5063317,575.9512893,886.988325,583.805052,795.357048,561.046577,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.091666667
132,759.808032,575.675935,760.365361,575.05361,759.55151,574.578742,790.177567,562.414187,886.929073,584.541411,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,759.908301,575.1027623,886.929073,584.541411,790.177567,562.414187,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.1
133,756.734271,574.610486,756.860839,574.520043,756.698712,574.423671,785.573584,563.340632,883.56084,585.07391,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,756.7646073,574.5180667,883.56084,585.07391,785.573584,563.340632,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.108333333
134,749.383974,573.877991,750.289859,573.840957,749.592651,573.519092,779.951412,565.061173,879.175783,585.310576,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,749.7554947,573.7460133,879.175783,585.310576,779.951412,565.061173,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.116666667
135,744.706511,573.678219,745.95788,573.501415,744.976305,572.924655,774.607415,566.355064,874.406187,585.506535,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,745.2135653,573.3680963,874.406187,585.506535,774.607415,566.355064,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.125
136,744.105123,572.279819,744.692358,571.949219,742.668132,571.709934,770.475636,568.002078,869.724873,585.662189,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,743.821871,571.9796573,869.724873,585.662189,770.475636,568.002078,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.133333333
137,740.964542,571.813685,741.285183,571.464158,739.530054,570.908736,766.186455,569.845165,865.600858,585.506535,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,740.5932597,571.3955263,865.600858,585.506535,766.186455,569.845165,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.141666667
138,737.489856,569.416427,738.02403,569.911962,736.210435,569.849086,761.857923,571.688252,861.063591,584.89641,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,737.2414403,569.725825,861.063591,584.89641,761.857923,571.688252,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.15
139,735.017483,569.416427,734.957573,569.523913,732.864881,568.737746,757.804844,573.766627,856.678534,584.600577,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,734.279979,569.2260287,856.678534,584.600577,757.804844,573.766627,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.158333333
140,732.344647,568.683931,732.377855,568.359767,732.320256,568.194999,755.010974,575.256782,852.42058,584.186411,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,732.347586,568.412899,852.42058,584.186411,755.010974,575.256782,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.166666667
141,729.53817,568.084617,730.868963,567.147114,729.960214,567.109504,752.138403,576.041074,848.416833,583.417246,810.895208,561.111836,NaN,NaN,745.953775,575.560476,0,0,0,0,730.122449,567.4470783,848.416833,583.417246,752.138403,576.041074,,-102.463058,-7.85677,#VALUE!,#VALUE!,-58.756805,14.929238,#VALUE!,18.64113586,1.175
142,728.535857,566.220082,728.581289,565.109857,728.916194,565.897379,750.367641,576.825367,844.031776,582.174749,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,728.67778,565.7424393,844.031776,582.174749,750.367641,576.825367,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.183333333
143,726.797889,566.093796,725.952897,566.176992,726.657008,565.391964,748.006624,578.746883,840.09158,581.28725,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,726.4692647,565.887584,840.09158,581.28725,748.006624,578.746883,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.191666667
144,721.319201,564.089186,721.426222,563.315131,720.363563,563.255435,742.418883,581.570335,836.532693,580.222253,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,721.0363287,563.5532507,836.532693,580.222253,742.418883,581.570335,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.2
145,718.713186,563.822824,719.041199,562.296503,717.989113,562.497311,736.831143,582.393842,832.211187,578.979755,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,718.581166,562.8722127,832.211187,578.979755,736.831143,582.393842,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.208333333
146,713.167052,562.424423,712.908285,562.005466,712.848313,562.612178,734.784928,583.452637,825.792481,578.38809,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,712.97455,562.3473557,825.792481,578.38809,734.784928,583.452637,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.216666667
147,712.097918,563.090328,711.886132,561.520405,711.603456,561.325666,731.361453,583.883997,821.725181,577.559758,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,711.862502,561.9787997,821.725181,577.559758,731.361453,583.883997,,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1.225
