frame,pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y,leftx,lefty,rightx,righty,eyex,eyey,tailx,taily,wristx,wristy,,body vector x,body vector y,wing vec down x,wing vec down y,wing vec up x,wing vec  up y,downangle,upangle,time
10,1485.418852,496.900371,1485.83438,496.893383,1485.32987,496.602251,1531.128107,489.409211,1551.309411,518.727225,NaN,NaN,NaN,NaN,0,0,0,0,1485.527701,496.7986683,1551.309411,518.727225,1531.128107,489.409211,,-65.78171033,-21.92855667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.083333333
11,1482.770328,496.001482,1482.714991,495.651179,1483.100881,495.816465,1528.293964,489.220624,1549.450036,516.742708,NaN,NaN,NaN,NaN,0,0,0,0,1482.862067,495.823042,1549.450036,516.742708,1528.293964,489.220624,,-66.58796933,-20.919666,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.091666667
12,1480.310984,495.821705,1479.773852,494.070191,1479.817387,494.54514,1525.245924,489.597797,1548.028876,514.825078,NaN,NaN,NaN,NaN,0,0,0,0,1479.967408,494.8123453,1548.028876,514.825078,1525.245924,489.597797,,-68.06146833,-20.01273267,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.1
13,1477.511115,494.743038,1476.408795,492.991841,1476.238222,492.965976,1521.983987,490.210702,1546.100159,512.907449,NaN,NaN,NaN,NaN,0,0,0,0,1476.719377,493.5669517,1546.100159,512.907449,1521.983987,490.210702,,-69.38078167,-19.34049733,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.108333333
14,1474.332885,493.628415,1474.454637,492.565225,1474.384726,492.571185,1518.935947,490.870754,1543.866909,512.811567,NaN,NaN,NaN,NaN,0,0,0,0,1474.390749,492.9216083,1543.866909,512.811567,1518.935947,490.870754,,-69.47615967,-19.88995867,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.116666667
15,1471.419508,491.722771,1471.232918,491.586519,1471.061216,491.508287,1515.406637,491.719391,1542.344238,511.373345,1560.273444,483.195501,NaN,NaN,0,0,0,0,1471.237881,491.605859,1542.344238,511.373345,1515.406637,491.719391,,-71.10635733,-19.767486,#VALUE!,#VALUE!,-44.866807,8.52389,#VALUE!,26.29284677,0.125
16,1468.430459,490.967704,1468.671388,491.034428,1468.536626,491.23497,1511.449532,491.483659,1541.126101,510.510411,NaN,NaN,NaN,NaN,0,0,0,0,1468.546158,491.079034,1541.126101,510.510411,1511.449532,491.483659,,-72.57994333,-19.431377,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.133333333
17,1465.781935,489.205881,1465.925005,489.905151,1465.724425,490.020228,1507.920223,491.483659,1539.60343,509.359833,NaN,NaN,NaN,NaN,0,0,0,0,1465.810455,489.71042,1539.60343,509.359833,1507.920223,491.483659,,-73.792975,-19.649413,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.141666667
18,1463.587443,488.127215,1463.257844,488.399449,1463.199835,489.109172,1505.353452,491.860831,1538.080759,507.633966,NaN,NaN,NaN,NaN,0,0,0,0,1463.348374,488.5452787,1538.080759,507.633966,1505.353452,491.860831,,-74.732385,-19.08868733,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.15
19,1460.787574,487.336192,1460.696313,488.173593,1460.259807,488.319591,1502.572784,491.247926,1535.847509,505.620455,NaN,NaN,NaN,NaN,0,0,0,0,1460.581231,487.9431253,1535.847509,505.620455,1502.572784,491.247926,,-75.26627767,-17.67732967,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.158333333
20,1459.216189,488.524665,1458.187598,487.295267,1457.926958,487.49964,1498.348307,490.210702,1533.00519,503.319299,NaN,NaN,NaN,NaN,0,0,0,0,1458.443582,487.7731907,1533.00519,503.319299,1498.348307,490.210702,,-74.56160833,-15.54610833,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.166666667
21,1456.761049,489.036033,1454.706235,486.522077,1455.114757,486.861901,1494.818998,489.220624,1531.685541,501.593432,NaN,NaN,NaN,NaN,0,0,0,0,1455.527347,487.473337,1531.685541,501.593432,1494.818998,489.220624,,-76.158194,-14.120095,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.175
22,1454.272277,488.364863,1452.124165,486.053636,1452.046901,486.284899,1490.861893,487.381909,1530.061359,500.059328,NaN,NaN,NaN,NaN,0,0,0,0,1452.814448,486.9011327,1530.061359,500.059328,1490.861893,487.381909,,-77.24691133,-13.15819533,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.183333333
23,1451.346288,488.237021,1450.41061,486.611304,1450.065578,486.710058,1486.694878,484.756343,1528.335665,498.716987,NaN,NaN,NaN,NaN,0,0,0,0,1450.607492,487.1861277,1528.335665,498.716987,1486.694878,484.756343,,-77.728173,-11.53085933,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.191666667
24,1448.655723,488.237021,1448.227587,486.812064,1447.700772,486.041951,1485.88682,481.82278,1526.102415,497.278765,NaN,NaN,NaN,NaN,0,0,0,0,1448.194694,487.0303453,1526.102415,497.278765,1485.88682,481.82278,,-77.907721,-10.24841967,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.2
25,1445.460677,487.406048,1445.38731,486.678224,1444.870579,486.250757,1482.98732,478.386321,1524.681255,496.224068,NaN,NaN,NaN,NaN,0,0,0,0,1445.239522,486.778343,1524.681255,496.224068,1482.98732,478.386321,,-79.441733,-9.445725,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.208333333
26,1442.501056,487.246245,1442.500087,486.901291,1442.484469,486.5207,1479.564959,474.740321,1522.955562,494.689964,NaN,NaN,NaN,NaN,0,0,0,0,1442.495204,486.889412,1522.955562,494.689964,1479.564959,474.740321,,-80.460358,-7.800552,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.216666667
27,1439.575067,486.670956,1440.035384,486.990518,1439.899516,486.871625,1475.857402,473.27354,1520.519288,492.197045,NaN,NaN,1547.528565,487.107266,0,0,0,0,1439.836656,486.8443663,1520.519288,492.197045,1475.857402,473.27354,,-80.68263233,-5.352678667,-71.671163,-13.833726,#VALUE!,#VALUE!,7.129115185,#VALUE!,0.225
28,1437.321719,489.48348,1437.523734,488.373533,1437.172533,488.140355,1471.640558,469.886097,1518.692083,491.334112,NaN,NaN,NaN,NaN,0,0,0,0,1437.339329,488.6657893,1518.692083,491.334112,1471.640558,469.886097,,-81.35275433,-2.668322667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.233333333
29,1434.664787,490.474256,1434.401777,489.421948,1433.934241,489.355096,1468.123131,468.349469,1516.864878,490.471178,NaN,NaN,NaN,NaN,0,0,0,0,1434.333602,489.7504333,1516.864878,490.471178,1468.123131,468.349469,,-82.53127633,-0.720744667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.241666667
30,1431.738798,491.592873,1431.42066,490.403443,1431.462913,490.407872,1464.954279,468.265653,1514.022559,490.662941,NaN,NaN,NaN,NaN,0,0,0,0,1431.54079,490.801396,1514.022559,490.662941,1464.954279,468.265653,,-82.48176867,0.138455,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.25
31,1428.644648,492.71149,1428.41607,491.384938,1428.338245,491.703596,1460.644639,468.153898,1511.18024,490.183534,NaN,NaN,NaN,NaN,0,0,0,0,1428.466321,491.9333413,1511.18024,490.183534,1460.644639,468.153898,,-82.713919,1.749807333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.258333333
32,1424.844226,493.126977,1425.192655,492.433747,1425.327201,492.540418,1456.525131,469.3832,1508.033386,490.662941,NaN,NaN,NaN,NaN,0,0,0,0,1425.121361,492.7003807,1508.033386,490.662941,1456.525131,469.3832,,-82.91202533,2.037439667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.266666667
33,1421.31286,493.542463,1421.269996,493.663094,1421.094687,493.797628,1452.785885,470.221361,1506.510716,490.950586,NaN,NaN,NaN,NaN,0,0,0,0,1421.225848,493.6677283,1506.510716,490.950586,1452.785885,470.221361,,-85.28486833,2.717142333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.275
34,1417.781494,494.788923,1417.973292,494.872613,1417.799583,494.841406,1448.349491,470.500748,1503.972931,491.142349,NaN,NaN,NaN,NaN,0,0,0,0,1417.851456,494.834314,1503.972931,491.142349,1448.349491,470.500748,,-86.12147467,3.691965,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.283333333
35,1414.081967,495.90754,1414.426207,495.745053,1414.769602,496.425068,1444.736999,471.562418,1500.420032,491.909401,NaN,NaN,NaN,NaN,0,0,0,0,1414.425925,496.025887,1500.420032,491.909401,1444.736999,471.562418,,-85.99410667,4.116486,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.291666667
36,1410.651497,496.610671,1411.046043,496.716634,1411.322998,496.928961,1441.914886,472.051487,1496.461088,492.580571,NaN,NaN,NaN,NaN,0,0,0,0,1411.006846,496.7520887,1496.461088,492.580571,1441.914886,472.051487,,-85.454242,4.171517667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.3
37,1406.582018,497.601447,1407.185979,497.489933,1407.194649,498.044724,1438.816452,472.821353,1493.415746,492.868216,NaN,NaN,NaN,NaN,0,0,0,0,1406.987549,497.7120347,1493.415746,492.868216,1438.816452,472.821353,,-86.42819733,4.843818667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.308333333
38,1403.513132,498.326178,1403.537766,498.48369,1403.710171,498.656593,1435.80772,474.376398,1490.370404,493.347623,NaN,NaN,NaN,NaN,0,0,0,0,1403.587023,498.4888203,1490.370404,493.347623,1435.80772,474.376398,,-86.783381,5.141197333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.316666667
39,1400.543546,498.894365,1400.551722,499.188692,1400.68019,499.448425,1434.605903,475.200532,1488.035642,493.635268,NaN,NaN,NaN,NaN,0,0,0,0,1400.591819,499.1771607,1488.035642,493.635268,1434.605903,475.200532,,-87.44382267,5.541892667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.325
40,1396.258573,499.254216,1396.638336,499.259192,1396.892714,499.448425,1432.691899,476.024666,1484.076697,494.018794,NaN,NaN,NaN,NaN,0,0,0,0,1396.596541,499.320611,1484.076697,494.018794,1432.691899,476.024666,,-87.480156,5.301817,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.333333333
41,1392.711013,499.557249,1392.984606,500.017069,1392.287725,499.883175,1429.576077,477.672934,1481.132867,494.210557,NaN,NaN,NaN,NaN,0,0,0,0,1392.661115,499.8191643,1481.132867,494.210557,1429.576077,477.672934,,-88.47175233,5.608607333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.341666667
42,1389.302965,500.390589,1389.145408,500.492946,1389.224077,500.714998,1427.216956,480.027603,1478.290548,494.594083,NaN,NaN,NaN,NaN,0,0,0,0,1389.22415,500.5328443,1478.290548,494.594083,1427.216956,480.027603,,-89.066398,5.938761333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.35
43,1386.173938,500.826199,1386.344833,501.585699,1386.261429,501.418848,1424.323693,482.421516,1475.346717,494.881727,NaN,NaN,NaN,NaN,0,0,0,0,1386.260067,501.2769153,1475.346717,494.881727,1424.323693,482.421516,,-89.08665033,6.395188333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.358333333
44,1383.693713,501.536472,1382.913665,501.814824,1383.332448,501.83476,1420.807267,483.284895,1472.910444,495.169372,NaN,NaN,NaN,NaN,0,0,0,0,1383.313275,501.7286853,1472.910444,495.169372,1420.807267,483.284895,,-89.59716867,6.559313333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.366666667
45,1380.274593,500.879901,1378.93287,501.228228,1379.22514,501.226889,1416.712188,484.501473,1468.545454,496.032305,NaN,NaN,NaN,NaN,0,0,0,0,1379.477534,501.1116727,1468.545454,496.032305,1416.712188,484.501473,,-89.06791967,5.079367667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.375
46,1376.164561,501.250275,1375.899429,502.183897,1375.99316,500.555032,1412.795155,486.032008,1465.500112,496.032305,NaN,NaN,NaN,NaN,0,0,0,0,1376.01905,501.3297347,1465.500112,496.032305,1412.795155,486.032008,,-89.481062,5.297429667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.383333333
47,1372.302549,500.81256,1371.926281,501.369228,1371.852186,500.299087,1409.05617,488.779121,1461.541168,496.224068,NaN,NaN,NaN,NaN,0,0,0,0,1372.027005,500.8269583,1461.541168,496.224068,1409.05617,488.779121,,-89.51416267,4.602890333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.391666667
48,1368.015361,499.903462,1367.606925,499.849557,1367.441881,499.179325,1405.005603,490.819834,1458.995038,496.526022,NaN,NaN,NaN,NaN,0,0,0,0,1367.688056,499.6441147,1458.995038,496.526022,1405.005603,490.819834,,-91.30698233,3.118092667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.4
49,1363.629641,499.198044,1363.699721,499.363889,1363.435573,498.475475,1401.889782,492.703569,1455.115047,496.653864,NaN,NaN,NaN,NaN,0,0,0,0,1363.588312,499.0124693,1455.115047,496.653864,1401.889782,492.703569,,-91.52673533,2.358605333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.408333333
50,1359.692829,498.734142,1359.231991,498.204552,1359.058933,497.739632,1398.195308,494.11637,1451.77645,496.994776,1453.769199,474.045954,NaN,NaN,0,0,0,0,1359.327918,498.2261087,1451.77645,496.994776,1398.195308,494.11637,,-92.44853233,1.231332667,#VALUE!,#VALUE!,-55.573891,20.070416,#VALUE!,19.0940151,0.416666667
51,1355.56705,497.686621,1355.191443,496.879775,1355.220957,496.235952,1393.376481,494.84912,1448.392737,497.293074,NaN,NaN,NaN,NaN,0,0,0,0,1355.326483,496.934116,1448.392737,497.293074,1393.376481,494.84912,,-93.06625367,-0.358958,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.425
52,1351.630239,496.728887,1350.51672,495.041548,1349.788229,494.609082,1390.92339,496.523551,1444.196933,496.994776,NaN,NaN,NaN,NaN,0,0,0,0,1350.645063,495.459839,1444.196933,496.994776,1390.92339,496.523551,,-93.55187033,-1.534937,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.433333333
53,1347.655836,495.442834,1346.486787,493.27295,1346.675952,493.41467,1386.056774,497.91891,1441.707271,497.398361,NaN,NaN,NaN,NaN,0,0,0,0,1346.939525,494.0434847,1441.707271,497.398361,1386.056774,497.91891,,-94.767746,-3.354876333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.441666667
54,1343.666534,493.234726,1343.767197,493.453319,1343.414046,492.618395,1381.506686,498.372401,1436.894879,497.057449,NaN,NaN,NaN,NaN,0,0,0,0,1343.615926,493.1021467,1436.894879,497.057449,1381.506686,498.372401,,-93.27895333,-3.955302333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.45
55,1340.153833,490.978215,1340.156546,491.830456,1339.703255,491.281791,1376.165279,498.511937,1433.34574,496.659718,NaN,NaN,NaN,NaN,0,0,0,0,1340.004545,491.3634873,1433.34574,496.659718,1376.165279,498.511937,,-93.34119533,-5.296230667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.458333333
56,1336.686588,489.874654,1336.253139,489.975755,1335.932612,489.802994,1371.377795,498.791009,1428.533348,496.034713,NaN,NaN,NaN,NaN,0,0,0,0,1336.29078,489.8844677,1428.533348,496.034713,1371.377795,498.791009,,-92.24256833,-6.150245333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.466666667
57,1332.340089,488.140486,1333.276791,489.419344,1331.892637,488.210445,1366.709009,498.791009,1424.563125,495.466526,NaN,NaN,NaN,NaN,0,0,0,0,1332.503172,488.5900917,1424.563125,495.466526,1366.709009,498.791009,,-92.05995267,-6.876434333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.475
58,1327.910641,486.201371,1329.178214,487.750113,1328.331474,487.044471,1363.227203,497.91891,1420.833521,494.671065,NaN,NaN,NaN,NaN,0,0,0,0,1328.473443,486.9986517,1420.833521,494.671065,1363.227203,497.91891,,-92.360078,-7.672413333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.483333333
59,1324.493165,485.239696,1324.738089,486.12725,1324.717589,485.426591,1359.072774,497.57007,1416.622678,494.955158,NaN,NaN,NaN,NaN,0,0,0,0,1324.649614,485.5978457,1416.622678,494.955158,1359.072774,497.57007,,-91.97306367,-9.357312333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.491666667
60,1320.577997,484.136135,1321.712949,485.153532,1320.993497,484.187941,1354.245725,496.837506,1412.411835,494.671065,NaN,NaN,NaN,NaN,0,0,0,0,1321.094814,484.492536,1412.411835,494.671065,1354.245725,496.837506,,-91.31702067,-10.178529,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.5
61,1317.17412,483.150309,1317.907127,483.716138,1318.200428,483.429584,1349.379109,495.302611,1408.983006,493.875604,NaN,NaN,NaN,NaN,0,0,0,0,1317.760558,483.4320103,1408.983006,493.875604,1349.379109,495.302611,,-91.22244767,-10.44359367,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.508333333
62,1314.549262,481.987191,1314.686816,482.881523,1314.822145,482.544834,1344.868587,493.279341,1405.674486,493.421054,NaN,NaN,NaN,NaN,0,0,0,0,1314.686074,482.4711827,1405.674486,493.421054,1344.868587,493.279341,,-90.98841167,-10.94987133,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.516666667
63,1310.110598,479.787075,1311.905639,482.510583,1311.523664,482.064541,1342.76073,490.266002,1402.486276,492.455137,NaN,NaN,NaN,NaN,0,0,0,0,1311.179967,481.4540663,1402.486276,492.455137,1342.76073,490.266002,,-91.306309,-11.00107067,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.525
64,1306.314211,478.965557,1309.124461,482.093275,1308.614697,481.650155,1339.419602,486.203957,1400.260545,492.057406,NaN,NaN,NaN,NaN,0,0,0,0,1308.01779,480.9029957,1400.260545,492.057406,1339.419602,486.203957,,-92.24275533,-11.15441033,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.533333333
65,1303.482903,478.93234,1305.757773,481.44413,1304.890605,481.04347,1336.324663,482.948119,1395.748927,490.63694,NaN,NaN,NaN,NaN,0,0,0,0,1304.710427,480.4733133,1395.748927,490.63694,1336.324663,482.948119,,-91.0385,-10.16362667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.541666667
66,1299.4981,479.131643,1301.854366,481.25866,1301.166513,481.178289,1333.264894,478.482969,1391.538084,489.671023,NaN,NaN,1395.994266,506.787132,0,0,0,0,1300.83966,480.522864,1391.538084,489.671023,1333.264894,478.482969,,-90.69842433,-9.148159,-62.729372,-28.304163,#VALUE!,#VALUE!,18.52583197,#VALUE!,0.55
67,1295.583206,478.998774,1297.658204,481.25866,1298.222707,481.313108,1329.853427,474.420924,1388.531495,489.286002,NaN,NaN,NaN,NaN,0,0,0,0,1297.154706,480.523514,1388.531495,489.286002,1329.853427,474.420924,,-91.37678933,-8.762488,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.558333333
68,1292.000379,478.899123,1294.242723,481.073189,1294.037537,481.481631,1326.125432,471.723229,1385.216291,488.326398,NaN,NaN,NaN,NaN,0,0,0,0,1293.42688,480.4846477,1385.216291,488.326398,1326.125432,471.723229,,-91.78941133,-7.841750333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.566666667
69,1288.400075,479.0486,1290.778449,481.675967,1291.058263,481.313108,1322.467777,467.661184,1380.778196,487.619321,NaN,NaN,NaN,NaN,0,0,0,0,1290.078929,480.679225,1380.778196,487.619321,1322.467777,467.661184,,-90.699267,-6.940096,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.575
70,1285.142521,480.782239,1287.216591,482.093275,1287.476042,482.796117,1318.249712,465.880064,1378.532413,487.51831,NaN,NaN,NaN,NaN,0,0,0,0,1286.611718,481.8905437,1378.532413,487.51831,1318.249712,465.880064,,-91.920695,-5.627766333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.583333333
71,1281.196556,481.01845,1282.434917,482.696053,1282.723391,483.065755,1314.826522,464.805121,1374.254732,488.578925,NaN,NaN,NaN,NaN,0,0,0,0,1282.118288,482.260086,1374.254732,488.578925,1314.826522,464.805121,,-92.136444,-6.318839,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.591666667
72,1276.178656,480.959397,1277.165318,482.881523,1278.360883,483.672441,1310.277899,464.433025,1369.923579,489.08398,NaN,NaN,NaN,NaN,0,0,0,0,1277.234952,482.5044537,1369.923579,489.08398,1310.277899,464.433025,,-92.68862667,-6.579526333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.6
73,1272.232691,481.682793,1273.505874,483.066993,1273.821038,483.537622,1307.229853,463.854209,1366.394491,489.841562,NaN,NaN,NaN,NaN,0,0,0,0,1273.186534,482.7624693,1366.394491,489.841562,1307.229853,463.854209,,-93.20795667,-7.079092667,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.608333333
74,1267.962254,481.861062,1269.407297,483.716138,1269.982093,483.143758,1304.566559,465.079243,1362.009867,490.64965,NaN,NaN,NaN,NaN,0,0,0,0,1269.117215,482.906986,1362.009867,490.64965,1304.566559,465.079243,,-92.89265233,-7.742664,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.616666667
75,1264.050684,482.187675,1265.162342,484.365284,1265.158507,483.023919,1299.314542,465.795872,1357.678714,491.760771,NaN,NaN,NaN,NaN,0,0,0,0,1264.790511,483.1922927,1357.678714,491.760771,1299.314542,465.795872,,-92.888203,-8.568478333,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.625
