frame ,pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y,leftx,lefty,rightx,righty,eyex,eyey,tailx,taily,wristx,wristy,,body vector x,body vector y,wing vec down x,wing vec down y,wing vec up x,wing vec  up y,downangle,upangle,time
22,532.857328,249.29326,532.831867,249.156025,532.323048,249.352259,496.272201,229.576074,450.571083,263.030556,NaN,NaN,NaN,NaN,0,0,0,0,532.6707477,249.2671813,450.571083,263.030556,496.272201,229.576074,,82.09966467,-13.76337467,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.183333333
23,536.710768,249.023593,536.697361,248.567395,536.429057,248.61411,499.506037,229.896674,453.623473,262.712903,NaN,NaN,NaN,NaN,0,0,0,0,536.6123953,248.7350327,453.623473,262.712903,499.506037,229.896674,,82.98892233,-13.97787033,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.191666667
24,539.657516,249.023593,539.132622,248.972078,539.303264,248.223325,503.076731,229.896674,457.304296,261.904334,NaN,NaN,NaN,NaN,0,0,0,0,539.3644673,248.7396653,457.304296,261.904334,503.076731,229.896674,,82.06017133,-13.16466867,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.2
25,542.944274,248.376393,542.766187,248.199501,542.633695,248.266746,506.512681,229.576074,461.194597,261.384539,NaN,NaN,NaN,NaN,0,0,0,0,542.7813853,248.28088,461.194597,261.384539,506.512681,229.576074,,81.58678833,-13.103659,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.208333333
26,545.94769,248.376393,546.167821,248.199501,545.736013,247.78912,509.746517,229.191353,464.516315,260.980254,NaN,NaN,NaN,NaN,0,0,0,0,545.950508,248.1216713,464.516315,260.980254,509.746517,229.191353,,81.434193,-12.85858267,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.216666667
27,550.084472,247.890993,549.685421,247.610871,549.568289,247.702279,512.576124,229.191353,467.568705,260.69148,NaN,NaN,NaN,NaN,0,0,0,0,549.779394,247.7347143,467.568705,260.69148,512.576124,229.191353,,82.210689,-12.95676567,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.225
28,553.654571,247.621326,553.705534,247.426924,552.260007,248.006222,517.494249,228.550152,469.633557,260.489337,NaN,NaN,NaN,NaN,0,0,0,0,553.206704,247.684824,469.633557,260.489337,517.494249,228.550152,,83.573147,-12.804513,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.233333333
29,557.22467,247.890993,556.566,247.610871,555.134213,248.440428,520.054369,228.934872,472.906358,260.085865,NaN,NaN,NaN,NaN,0,0,0,0,556.3082943,247.980764,472.906358,260.085865,520.054369,228.934872,,83.40193633,-12.105101,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.241666667
30,559.888077,247.567393,559.349673,247.46359,558.875245,247.528597,522.479746,229.896674,476.240268,259.794951,NaN,NaN,NaN,NaN,0,0,0,0,559.3709983,247.51986,476.240268,259.794951,522.479746,229.896674,,83.13073033,-12.275091,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.25
31,562.609279,247.387714,562.235908,247.234678,562.525031,247.354914,525.713582,230.281395,479.130839,259.452699,NaN,NaN,NaN,NaN,0,0,0,0,562.4567393,247.3257687,479.130839,259.452699,525.713582,230.281395,,83.32590033,-12.12693033,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0.258333333
