pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y
751.288944,643.765363,1031.262341,586.830587,836.379205,814.732584,NaN,NaN,NaN,NaN
759.147731,649.351955,1036.256580,588.566867,NaN,NaN,NaN,NaN,NaN,NaN
766.569920,657.173184,1040.685432,595.608448,NaN,NaN,NaN,NaN,NaN,NaN
770.281014,663.877095,1042.664281,606.122589,NaN,NaN,NaN,NaN,NaN,NaN
773.773808,669.687151,1044.643130,608.534089,NaN,NaN,767.481570,446.780867,NaN,NaN
775.301906,675.050279,1048.129674,609.209309,NaN,NaN,NaN,NaN,NaN,NaN
779.449599,680.189944,1052.275834,608.534089,836.379205,830.973513,NaN,NaN,NaN,NaN
784.470491,687.340782,1053.218143,611.910189,NaN,NaN,NaN,NaN,NaN,NaN
786.653487,693.821229,1053.218143,613.260629,NaN,NaN,NaN,NaN,NaN,NaN
787.963285,696.726257,1056.233532,616.250890,NaN,NaN,772.046757,463.470796,NaN,NaN
791.019480,699.854749,1061.981618,618.565930,NaN,NaN,NaN,NaN,NaN,NaN
794.075675,704.547486,1069.331629,618.565930,NaN,NaN,NaN,NaN,NaN,NaN
798.878268,708.346369,1075.645099,624.835831,843.871301,830.973513,NaN,NaN,NaN,NaN
804.990658,713.039106,1080.342347,626.734912,NaN,NaN,NaN,NaN,NaN,NaN
809.356651,718.849162,1081.190426,636.935558,NaN,NaN,NaN,NaN,NaN,NaN
812.631146,721.754190,1083.734660,645.291406,NaN,NaN,805.307408,482.163517,NaN,NaN
816.123940,725.329609,1088.187071,649.198037,NaN,NaN,NaN,NaN,NaN,NaN
818.525236,728.011173,1094.653667,649.198037,NaN,NaN,NaN,NaN,NaN,NaN
823.327829,731.363128,1097.833960,654.406877,869.432572,855.786044,NaN,NaN,NaN,NaN
827.693822,735.385475,1099.636126,661.460515,NaN,NaN,NaN,NaN,NaN,NaN
830.968316,740.748603,1101.544302,676.870002,NaN,NaN,NaN,NaN,NaN,NaN
830.968316,744.770950,1103.134449,685.225850,NaN,NaN,819.002970,498.853446,NaN,NaN
830.313417,744.770950,1104.512576,687.938788,NaN,NaN,NaN,NaN,NaN,NaN
830.313417,745.441341,1106.102722,687.504718,NaN,NaN,NaN,NaN,NaN,NaN
832.278114,747.899441,1107.480849,693.256146,878.687515,890.523586,NaN,NaN,NaN,NaN
832.496414,751.698324,1109.252703,697.905604,NaN,NaN,NaN,NaN,NaN,NaN
832.496414,757.284916,1109.809254,708.893002,NaN,NaN,NaN,NaN,NaN,NaN
830.750017,759.743017,1108.537137,714.346007,NaN,NaN,813.133443,524.222138,NaN,NaN
827.693822,759.743017,1103.925712,710.195212,NaN,NaN,NaN,NaN,NaN,NaN
824.855926,761.083799,1104.084727,709.625495,NaN,NaN,NaN,NaN,NaN,NaN
823.109529,760.189944,1102.812609,714.346007,864.144033,906.313378,NaN,NaN,NaN,NaN
825.729125,765.553073,1101.540492,718.008473,NaN,NaN,NaN,NaN,NaN,NaN
824.201027,767.564246,1099.234780,724.926464,NaN,NaN,NaN,NaN,NaN,NaN
820.053334,770.469274,1093.669266,727.693661,NaN,NaN,802.698729,545.585248,NaN,NaN
813.067745,771.363128,1087.785724,719.636236,NaN,NaN,NaN,NaN,NaN,NaN
810.448149,772.927374,1083.889865,717.438756,NaN,NaN,NaN,NaN,NaN,NaN
808.483452,773.821229,1082.538240,719.473459,854.889091,886.914491,NaN,NaN,NaN,NaN
807.476591,778.258225,1080.312035,722.647597,NaN,NaN,NaN,NaN,NaN,NaN
803.789752,778.854128,1078.085830,732.902501,NaN,NaN,NaN,NaN,NaN,NaN
798.744605,781.039106,1072.202288,738.274118,NaN,NaN,781.177132,550.258428,NaN,NaN
792.535193,779.648665,1064.569584,730.216693,NaN,NaN,NaN,NaN,NaN,NaN
788.266222,778.258225,1063.058945,728.507542,875.602534,889.621312,NaN,NaN,NaN,NaN
785.161516,781.039106,1058.845056,730.542245,NaN,NaN,NaN,NaN,NaN,NaN
781.474677,783.819988,1054.392646,733.716383,NaN,NaN,NaN,NaN,NaN,NaN
777.399750,783.025450,1049.701713,739.983269,NaN,NaN,741.394785,582.970689,NaN,NaN
769.249897,783.819988,1038.809209,737.785789,NaN,NaN,NaN,NaN,NaN,NaN
761.294087,783.819988,1033.084682,728.914483,NaN,NaN,NaN,NaN,NaN,NaN
757.219160,782.628181,1029.188822,732.332784,839.464186,907.215652,NaN,NaN,NaN,NaN
752.174013,783.819988,1022.669221,736.564967,NaN,NaN,NaN,NaN,NaN,NaN
747.128865,783.025450,1016.865186,736.646355,NaN,NaN,NaN,NaN,NaN,NaN
740.725409,783.025450,1009.444043,743.640297,NaN,NaN,715.960170,582.970689,NaN,NaN
731.799379,782.032278,1001.670649,744.258339,NaN,NaN,NaN,NaN,NaN,NaN
722.291216,777.463687,992.161448,742.635981,NaN,NaN,NaN,NaN,NaN,NaN
714.529451,775.477343,983.406946,742.017939,797.596587,899.095188,NaN,NaN,NaN,NaN
708.514083,772.696462,976.312780,740.318326,NaN,NaN,NaN,NaN,NaN,NaN
703.080847,772.696462,971.558180,737.614396,NaN,NaN,NaN,NaN,NaN,NaN
694.930993,771.306021,962.124449,741.245388,NaN,NaN,NaN,NaN,NaN,NaN
683.676434,768.525140,954.501994,740.550092,NaN,NaN,715.960170,533.568499,NaN,NaN
673.392095,765.346989,946.049371,731.124964,NaN,NaN,NaN,NaN,NaN,NaN
665.242241,760.182495,937.747688,730.661434,NaN,NaN,NaN,NaN,NaN,NaN
659.032829,756.011173,933.747786,729.888882,716.946371,858.041728,NaN,NaN,NaN,NaN
653.017461,754.620732,926.653620,724.635533,NaN,NaN,NaN,NaN,NaN,NaN
644.091430,752.833023,914.653915,723.013175,NaN,NaN,NaN,NaN,NaN,NaN
636.717753,751.045313,903.937196,721.236306,NaN,NaN,662.482260,510.202598,NaN,NaN
629.926209,745.483551,902.201390,713.201772,NaN,NaN,NaN,NaN,NaN,NaN
624.881061,739.524519,899.182596,706.171554,NaN,NaN,NaN,NaN,NaN,NaN
623.522752,733.366853,895.861923,700.995459,710.776409,848.567853,NaN,NaN,NaN,NaN
622.746576,728.202359,896.012862,696.128385,NaN,NaN,NaN,NaN,NaN,NaN
622.746576,725.620112,894.654405,694.197007,NaN,NaN,NaN,NaN,NaN,NaN
618.477605,720.058349,891.359254,695.234644,NaN,NaN,630.525949,487.504294,NaN,NaN
616.343119,713.106145,888.387629,681.067983,NaN,NaN,NaN,NaN,NaN,NaN
613.044369,705.558038,886.859364,669.334858,NaN,NaN,NaN,NaN,NaN,NaN
613.238413,698.605835,887.453689,663.859400,695.792216,803.454161,NaN,NaN,NaN,NaN
614.402678,693.044072,885.670714,659.339974,NaN,NaN,NaN,NaN,NaN,NaN
614.596722,687.680944,886.859364,656.558789,NaN,NaN,NaN,NaN,NaN,NaN
612.268192,682.715084,884.397160,656.298053,NaN,NaN,623.352083,456.127227,NaN,NaN
611.686060,676.557418,883.802835,642.826688,NaN,NaN,NaN,NaN,NaN,NaN
612.268192,668.214773,887.793303,630.919739,NaN,NaN,NaN,NaN,NaN,NaN
615.955031,657.687151,888.642339,624.488248,702.843601,793.078012,NaN,NaN,NaN,NaN
618.671649,651.926754,892.629300,614.323407,NaN,NaN,NaN,NaN,NaN,NaN
622.746576,646.563625,895.112730,608.847949,NaN,NaN,NaN,NaN,NaN,NaN
623.910841,638.022346,894.444114,604.839131,NaN,NaN,631.830288,419.409383,NaN,NaN
624.492973,628.686530,892.247234,590.466054,NaN,NaN,NaN,NaN,NaN,NaN
623.910841,618.556176,894.253081,577.657393,NaN,NaN,NaN,NaN,NaN,NaN
625.962814,609.539582,893.775498,568.564221,716.064948,733.979076,NaN,NaN,NaN,NaN
628.711551,600.975965,894.444114,561.524346,NaN,NaN,NaN,NaN,NaN,NaN
631.460287,593.635722,896.449961,553.213383,NaN,NaN,NaN,NaN,NaN,NaN
629.309102,586.173141,895.112730,549.888998,NaN,NaN,635.091136,380.688747,NaN,NaN
627.038407,577.731861,892.629300,536.493680,NaN,NaN,NaN,NaN,NaN,NaN
625.604283,565.253447,891.578618,525.151660,NaN,NaN,NaN,NaN,NaN,NaN
625.006732,554.977107,892.629300,516.254040,719.149929,684.805153,NaN,NaN,NaN,NaN
625.962814,546.902839,892.533783,506.476436,NaN,NaN,NaN,NaN,NaN,NaN
628.113999,538.706234,896.449961,496.894385,NaN,NaN,NaN,NaN,NaN,NaN
626.440855,530.142617,893.756300,496.510316,NaN,NaN,NaN,NaN,NaN,NaN
623.153734,519.374456,888.679000,486.115501,NaN,NaN,682.047349,295.236309,NaN,NaN
620.745823,507.775059,889.646104,469.780791,NaN,NaN,NaN,NaN,NaN,NaN
621.454032,497.045617,891.096762,462.273425,729.727006,611.720972,NaN,NaN,NaN,NaN
622.162241,490.085979,891.741498,454.601061,NaN,NaN,NaN,NaN,NaN,NaN
622.151123,482.544260,891.338538,447.258692,NaN,NaN,NaN,NaN,NaN,NaN
620.136662,473.651389,887.389527,444.288745,NaN,NaN,NaN,NaN,NaN,NaN
615.604123,465.402929,882.473410,438.513848,NaN,NaN,654.656225,233.149773,NaN,NaN
611.827008,454.190179,877.073416,419.206103,NaN,NaN,NaN,NaN,NaN,NaN
608.931220,442.848546,875.532093,408.532855,NaN,NaN,NaN,NaN,NaN,NaN
606.910942,434.595319,874.534766,400.736744,658.331733,532.772012,NaN,NaN,NaN,NaN
606.165687,426.203585,873.628105,391.177226,NaN,NaN,NaN,NaN,NaN,NaN
603.184666,419.337621,869.366799,388.207279,NaN,NaN,NaN,NaN,NaN,NaN
598.713134,409.992282,864.289499,383.659547,NaN,NaN,630.525949,194.429137,NaN,NaN
591.260580,399.311893,858.567093,369.165683,NaN,NaN,NaN,NaN,NaN,NaN
589.583756,389.394390,855.201115,357.993577,NaN,NaN,NaN,NaN,NaN,NaN
587.347990,380.621213,851.019142,347.970005,644.228963,521.042452,NaN,NaN,NaN,NaN
583.435399,372.610922,846.735170,339.199380,NaN,NaN,NaN,NaN,NaN,NaN
581.385947,366.889285,841.533204,337.319960,NaN,NaN,NaN,NaN,NaN,NaN
572.629197,361.167649,833.883254,331.264052,NaN,NaN,603.134825,152.370515,NaN,NaN
565.176644,350.487260,827.967292,313.827214,NaN,NaN,NaN,NaN,NaN,NaN
560.146170,341.904805,823.887319,303.281581,NaN,NaN,NaN,NaN,NaN,NaN
557.351463,336.183169,817.508455,298.720958,631.007616,469.612844,NaN,NaN,NaN,NaN
554.743069,329.317205,815.098721,289.206395,NaN,NaN,NaN,NaN,NaN,NaN
549.526282,323.977010,809.476007,285.799947,NaN,NaN,NaN,NaN,NaN,NaN
540.583218,319.018259,800.869813,282.510963,NaN,NaN,540.294303,122.449455,NaN,NaN
531.640154,313.105901,791.804622,270.294735,NaN,NaN,NaN,NaN,NaN,NaN
525.678111,305.095609,787.214652,262.072273,NaN,NaN,NaN,NaN,108.413086,7.919451
521.765521,298.611088,779.296954,257.961043,606.303212,432.513789,NaN,NaN,245.223780,7.919451
515.989792,293.843057,774.821733,252.440248,NaN,NaN,NaN,NaN,386.672125,9.699710
508.723552,289.837912,766.215539,248.329017,NaN,NaN,NaN,NaN,522.323407,7.919451
501.270999,285.642045,759.215834,248.094089,NaN,NaN,503.772804,96.932407,657.974688,9.699710
490.870178,281.554984,751.634938,241.139422,NaN,NaN,NaN,NaN,786.089788,7.919451
481.927114,275.324757,744.147549,235.457114,NaN,NaN,NaN,NaN,922.320776,7.919451
474.847188,269.475973,733.949209,234.135647,576.138954,408.052143,NaN,NaN,1060.870589,7.919451
469.381982,266.424434,726.461820,228.585486,NaN,NaN,NaN,NaN,NaN,NaN
460.438918,265.152959,716.134387,221.846004,NaN,NaN,NaN,NaN,NaN,NaN
451.992691,262.864304,710.712485,232.549887,NaN,NaN,NaN,NaN,NaN,NaN
438.950723,258.922732,699.997773,234.135647,NaN,NaN,473.628075,45.304893,NaN,NaN
430.877123,253.073948,691.864920,221.846004,NaN,NaN,NaN,NaN,NaN,NaN
423.548779,248.496639,681.795673,216.031550,NaN,NaN,NaN,NaN,NaN,NaN
417.835155,246.843721,674.050098,213.520762,454.698434,363.940978,NaN,NaN,NaN,NaN
410.631020,245.953689,662.044457,209.424215,NaN,NaN,NaN,NaN,NaN,NaN
400.942701,247.225164,653.911604,216.031550,NaN,NaN,NaN,NaN,NaN,NaN
385.292339,249.259524,639.711384,213.785056,NaN,NaN,404.643022,28.689141,NaN,NaN
374.361927,247.225164,628.222115,201.098973,NaN,NaN,NaN,NaN,NaN,NaN
362.437842,245.953689,617.378310,195.945252,NaN,NaN,NaN,NaN,NaN,NaN
351.134803,245.445099,607.179970,194.755931,408.864431,347.098533,NaN,NaN,NaN,NaN
341.275311,245.060319,596.852537,189.734357,NaN,NaN,NaN,NaN,NaN,NaN
330.458034,244.226854,586.654197,191.320117,NaN,NaN,NaN,NaN,NaN,NaN
318.710238,243.274324,574.003092,195.945252,NaN,NaN,361.165047,7.919451,NaN,NaN
304.170887,239.940467,560.190151,192.641584,NaN,NaN,NaN,NaN,NaN,NaN
293.004665,236.249411,550.766368,191.584411,NaN,NaN,NaN,NaN,NaN,NaN
282.652647,232.915554,541.606961,193.714498,359.504736,315.017685,NaN,NaN,NaN,NaN
274.045352,232.082090,530.424287,188.808552,NaN,NaN,NaN,NaN,NaN,NaN
262.530186,231.963023,519.386843,189.849207,NaN,NaN,NaN,NaN,NaN,NaN
249.851871,231.129559,503.411595,192.971173,NaN,NaN,261.455558,7.919451,NaN,NaN
234.382002,228.391034,489.905250,185.835251,NaN,NaN,NaN,NaN,NaN,NaN
220.307910,223.271182,476.689363,180.631975,NaN,NaN,NaN,NaN,NaN,NaN
207.513281,219.222927,464.054394,183.605276,NaN,NaN,NaN,NaN,NaN,NaN
197.975467,217.436932,449.240983,181.969960,246.682576,293.764124,NaN,NaN,NaN,NaN
186.111356,216.722534,438.058309,178.550665,NaN,NaN,NaN,NaN,NaN,NaN
173.316727,214.936540,423.390127,178.104670,NaN,NaN,NaN,NaN,NaN,NaN
157.048219,214.194312,408.286257,178.550665,NaN,NaN,178.557552,-14.037078,NaN,NaN
141.608506,211.513115,394.344222,171.117413,NaN,NaN,NaN,NaN,NaN,NaN
127.409483,208.126340,379.821270,166.657462,NaN,NaN,NaN,NaN,NaN,NaN
115.553988,202.905061,366.895842,165.319477,191.853136,311.599916,NaN,NaN,NaN,NaN
104.249912,201.917252,353.244267,162.494841,NaN,NaN,NaN,NaN,NaN,NaN
91.705145,200.929442,340.899757,160.116200,NaN,NaN,NaN,NaN,NaN,NaN
77.919686,200.364980,325.650657,162.792171,NaN,NaN,NaN,NaN,NaN,NaN
61.239281,201.070558,313.596606,160.562195,NaN,NaN,96.239253,-14.037078,NaN,NaN
44.145312,198.107129,292.974014,153.872269,NaN,NaN,NaN,NaN,NaN,NaN
29.670580,194.579238,280.048586,153.128944,NaN,NaN,NaN,NaN,NaN,NaN
16.574394,191.192463,264.070067,151.501856,88.084606,313.382185,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
