pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y
364.839098,267.104314,413.350362,259.165119,NaN,NaN,NaN,NaN
359.168876,267.572396,407.881724,259.219292,NaN,NaN,NaN,NaN
353.498654,266.836838,402.795892,258.677563,NaN,NaN,NaN,NaN
348.435956,267.238051,396.780390,258.460872,NaN,NaN,NaN,NaN
342.630729,266.569363,391.311753,258.840082,NaN,NaN,NaN,NaN
336.150475,266.903707,386.171234,258.460872,NaN,NaN,350.623870,233.851898
331.290285,267.104314,380.593223,258.298353,NaN,NaN,NaN,NaN
324.202508,266.569363,373.976172,258.406699,NaN,NaN,NaN,NaN
319.072307,266.836838,368.288789,258.569217,NaN,NaN,NaN,NaN
312.727059,266.903707,362.327974,258.460872,NaN,NaN,NaN,NaN
307.191842,266.168150,355.929668,258.027488,NaN,NaN,NaN,NaN
301.521620,266.101281,349.914167,257.864970,NaN,NaN,NaN,NaN
295.851399,266.435626,344.500216,258.460872,NaN,NaN,NaN,NaN
290.856203,267.104314,338.703460,257.919143,NaN,NaN,NaN,NaN
285.185981,266.101281,332.195782,257.431587,NaN,NaN,NaN,NaN
279.313252,266.101281,326.453712,257.539932,307.539796,286.011095,NaN,NaN
273.170511,265.833806,321.094448,257.323241,NaN,NaN,NaN,NaN
267.500289,265.833806,315.133633,257.323241,NaN,NaN,NaN,NaN
262.302586,266.101281,308.899386,257.160722,NaN,NaN,NaN,NaN
256.159846,265.833806,303.485435,257.269068,NaN,NaN,NaN,NaN
249.544587,266.168150,298.782407,257.160722,NaN,NaN,NaN,NaN
243.941867,265.967544,292.851241,256.228541,NaN,NaN,NaN,NaN
238.204143,265.700068,287.829013,256.633489,NaN,NaN,NaN,NaN
231.811306,265.267537,280.470865,256.054992,NaN,NaN,NaN,NaN
226.838948,265.267537,275.857423,256.864888,NaN,NaN,NaN,NaN
220.919474,265.814833,269.316847,257.211986,NaN,NaN,NaN,NaN
214.289663,265.814833,263.593843,257.443384,NaN,NaN,234.419263,228.081032
208.054484,265.814833,257.286859,257.443384,NaN,NaN,NaN,NaN
202.687494,266.283945,251.972641,257.211986,NaN,NaN,NaN,NaN
197.399431,265.736648,246.249638,257.269835,NaN,NaN,NaN,NaN
192.190294,265.423907,240.585032,257.848332,NaN,NaN,NaN,NaN
186.507599,265.423907,234.453242,257.443384,NaN,NaN,NaN,NaN
180.588125,265.814833,227.445482,257.269835,NaN,NaN,NaN,NaN
174.905431,265.736648,222.948836,257.443384,NaN,NaN,NaN,NaN
168.275620,265.267537,216.466658,257.790482,NaN,NaN,NaN,NaN
162.592925,265.736648,209.342102,257.848332,NaN,NaN,NaN,NaN
157.620567,266.283945,203.443904,257.848332,185.536863,276.356909,NaN,NaN
151.385388,266.283945,197.195318,258.195430,NaN,NaN,NaN,NaN
144.913430,265.971204,192.465081,258.079731,NaN,NaN,NaN,NaN
140.098925,265.814833,186.566883,258.079731,NaN,NaN,NaN,NaN
133.942672,265.814833,180.201501,258.195430,NaN,NaN,NaN,NaN
127.944272,265.736648,175.588059,257.848332,NaN,NaN,NaN,NaN
121.788019,265.736648,170.157045,257.674783,NaN,NaN,NaN,NaN
116.736734,266.049389,164.200449,257.790482,NaN,NaN,NaN,NaN
111.027079,266.441351,159.017863,257.459283,NaN,NaN,NaN,NaN
104.923444,266.302355,151.811641,257.788755,NaN,NaN,NaN,NaN
98.048085,266.580347,146.767286,257.459283,NaN,NaN,NaN,NaN
92.014606,267.344825,140.059956,258.173139,NaN,NaN,NaN,NaN
85.209404,266.997335,134.239546,257.788755,NaN,NaN,109.135388,226.551063
79.316239,267.275327,128.419136,258.337875,NaN,NaN,NaN,NaN
73.423074,267.275327,123.485646,258.173139,NaN,NaN,NaN,NaN
66.477558,267.344825,116.501154,257.788755,NaN,NaN,NaN,NaN
62.057684,267.553319,111.290501,258.173139,NaN,NaN,NaN,NaN
56.164519,267.344825,105.414659,257.788755,NaN,NaN,NaN,NaN
50.902764,267.275327,99.594249,258.612434,NaN,NaN,NaN,NaN
45.711166,267.692315,93.829272,258.118227,NaN,NaN,NaN,NaN
39.467218,268.039805,87.399105,257.569107,NaN,NaN,NaN,NaN
33.574053,268.456793,81.578695,257.349459,NaN,NaN,NaN,NaN
28.031671,268.734785,75.869150,257.459283,NaN,NaN,NaN,NaN
22.489290,268.734785,69.660712,257.349459,56.115281,282.980329,NaN,NaN
16.736438,269.221271,64.117465,257.349459,NaN,NaN,NaN,NaN
11.123900,269.429765,58.019892,258.173139,NaN,NaN,NaN,NaN
4.809795,269.707757,51.713221,258.017038,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
