pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y
521.559210,311.358702,363.885043,290.889529,418.382964,389.241515,NaN,NaN,NaN,NaN
521.258647,312.537441,362.869036,290.798971,NaN,NaN,NaN,NaN,NaN,NaN
520.857896,313.617952,362.684308,290.889529,NaN,NaN,NaN,NaN,NaN,NaN
520.857896,315.877202,361.945394,292.791241,NaN,NaN,414.219242,259.986555,NaN,NaN
521.058272,318.234680,361.760665,294.692954,NaN,NaN,NaN,NaN,NaN,NaN
518.954328,319.511647,361.391208,296.594666,NaN,NaN,NaN,NaN,NaN,NaN
517.952451,319.609875,360.744659,297.862474,NaN,NaN,NaN,NaN,NaN,NaN
517.351324,319.118734,359.913380,298.496379,411.247723,400.750546,NaN,NaN,NaN,NaN
516.549822,320.493929,358.805009,298.768052,NaN,NaN,NaN,NaN,NaN,NaN
514.946817,323.146092,357.789003,300.398091,NaN,NaN,NaN,NaN,NaN,NaN
512.542311,325.994711,355.572261,303.024265,NaN,NaN,NaN,NaN,NaN,NaN
513.096029,327.785426,354.740982,306.012671,NaN,NaN,408.864321,267.519431,NaN,NaN
511.225857,329.619020,352.524240,307.371037,NaN,NaN,NaN,NaN,NaN,NaN
510.246243,330.666788,351.692962,309.272749,NaN,NaN,NaN,NaN,NaN,NaN
507.752681,331.452613,349.291492,309.816096,NaN,NaN,NaN,NaN,NaN,NaN
506.238732,331.889183,348.367849,309.906653,400.429777,416.772923,NaN,NaN,NaN,NaN
505.615341,332.500381,347.074750,311.174462,NaN,NaN,NaN,NaN,NaN,NaN
505.170062,333.722777,346.705293,311.174462,NaN,NaN,NaN,NaN,NaN,NaN
504.635728,336.167569,344.303822,312.985616,NaN,NaN,NaN,NaN,NaN,NaN
502.409333,338.525047,343.380180,315.702348,NaN,NaN,405.139158,271.628272,NaN,NaN
500.539161,340.358641,341.724209,319.068983,NaN,NaN,NaN,NaN,NaN,NaN
497.956542,341.493723,340.903194,320.839890,NaN,NaN,NaN,NaN,NaN,NaN
496.086371,341.755665,338.850655,321.000881,NaN,NaN,NaN,NaN,NaN,NaN
495.284868,340.882525,338.029639,321.000881,395.374943,415.841297,NaN,NaN,NaN,NaN
494.216199,341.057153,336.305507,321.403360,NaN,NaN,NaN,NaN,NaN,NaN
493.147529,342.366863,335.730796,322.208318,NaN,NaN,NaN,NaN,NaN,NaN
492.346027,344.811655,334.006663,324.140216,NaN,NaN,NaN,NaN,NaN,NaN
491.811692,347.693017,333.267749,326.072115,NaN,NaN,391.635445,283.498258,NaN,NaN
491.811692,348.828099,332.775140,328.406492,NaN,NaN,NaN,NaN,NaN,NaN
491.099246,350.661693,332.364632,329.855415,NaN,NaN,NaN,NaN,NaN,NaN
488.783795,350.399751,330.968906,330.096903,NaN,NaN,NaN,NaN,NaN,NaN
486.824567,350.225123,328.752164,330.660373,385.349802,432.691121,NaN,NaN,NaN,NaN
484.331005,350.661693,327.602742,330.579877,NaN,NaN,NaN,NaN,NaN,NaN
484.598172,351.796775,327.028031,330.901860,NaN,NaN,NaN,NaN,NaN,NaN
483.974782,353.892311,326.207016,333.236238,NaN,NaN,NaN,NaN,NaN,NaN
483.213635,356.182344,324.647086,334.765657,NaN,NaN,391.169800,285.552679,NaN,NaN
482.738671,358.122655,323.908172,336.778051,NaN,NaN,NaN,NaN,NaN,NaN
482.342868,358.122655,322.430344,337.502513,NaN,NaN,NaN,NaN,NaN,NaN
480.601332,357.967430,320.952516,336.617060,NaN,NaN,NaN,NaN,NaN,NaN
478.384832,357.268918,319.228384,336.617060,371.641956,427.876886,NaN,NaN,NaN,NaN
475.930850,357.812205,318.243165,336.536564,NaN,NaN,NaN,NaN,NaN,NaN
475.455886,359.364454,317.750556,336.134085,NaN,NaN,NaN,NaN,NaN,NaN
474.426796,361.149540,316.929540,337.502513,NaN,NaN,NaN,NaN,NaN,NaN
473.872671,364.409263,317.340048,339.997882,NaN,NaN,385.116411,292.172479,NaN,NaN
473.951832,366.349574,315.615915,341.849285,NaN,NaN,NaN,NaN,NaN,NaN
474.426796,367.125698,315.615915,343.378704,NaN,NaN,NaN,NaN,NaN,NaN
473.556029,367.436148,314.959103,343.298208,NaN,NaN,NaN,NaN,NaN,NaN
472.606100,368.289885,314.055986,343.217713,368.368441,438.909508,NaN,NaN,NaN,NaN
471.893654,369.609297,314.055986,345.230107,NaN,NaN,NaN,NaN,NaN,NaN
471.893654,371.161545,313.070767,346.920518,NaN,NaN,NaN,NaN,NaN,NaN
472.210296,374.576493,313.809681,350.301340,NaN,NaN,NaN,NaN,NaN,NaN
471.893654,376.439191,313.809681,354.004145,NaN,NaN,377.433264,305.868617,NaN,NaN
472.289457,379.466077,312.742361,356.499514,NaN,NaN,NaN,NaN,NaN,NaN
473.610446,380.722339,313.624033,358.546649,NaN,NaN,NaN,NaN,NaN,NaN
473.328985,382.010130,314.134887,359.476822,NaN,NaN,NaN,NaN,NaN,NaN
473.798086,382.746011,314.134887,360.621651,367.345467,460.974753,NaN,NaN,NaN,NaN
474.079546,384.033803,314.353825,361.480272,NaN,NaN,NaN,NaN,NaN,NaN
474.923927,386.609386,315.010637,361.981135,NaN,NaN,NaN,NaN,NaN,NaN
475.768308,388.541074,316.543200,364.771654,NaN,NaN,NaN,NaN,NaN,NaN
476.894149,390.840701,318.075762,368.492348,NaN,NaN,375.337860,322.075713,NaN,NaN
477.550890,392.588419,319.608324,370.996660,NaN,NaN,NaN,NaN,NaN,NaN
479.145832,394.336136,321.505782,373.214766,NaN,NaN,NaN,NaN,NaN,NaN
481.397514,395.347972,323.330261,374.001836,NaN,NaN,NaN,NaN,NaN,NaN
482.804816,395.164002,324.206011,374.932009,378.802771,474.615087,NaN,NaN,NaN,NaN
484.399758,397.095689,325.738574,375.504423,NaN,NaN,NaN,NaN,NaN,NaN
486.651440,398.751421,326.833261,375.289768,NaN,NaN,NaN,NaN,NaN,NaN
487.120541,401.510975,327.271136,378.080288,NaN,NaN,NaN,NaN,NaN,NaN
490.028964,404.086558,328.949657,381.514774,NaN,NaN,388.608751,333.260892,NaN,NaN
491.342445,406.846112,330.847115,383.732879,NaN,NaN,NaN,NaN,NaN,NaN
493.031207,408.225888,332.817552,385.521674,NaN,NaN,NaN,NaN,NaN,NaN
495.564350,408.409859,335.079906,385.163915,NaN,NaN,NaN,NaN,NaN,NaN
497.534572,408.225888,337.780135,386.523399,396.602512,486.851268,NaN,NaN,NaN,NaN
500.724455,409.881620,341.210155,385.593226,NaN,NaN,NaN,NaN,NaN,NaN
502.694678,411.445367,342.888676,387.095813,NaN,NaN,NaN,NaN,NaN,NaN
505.884561,415.216757,345.953801,389.385471,NaN,NaN,NaN,NaN,NaN,NaN
508.980625,418.712192,348.435092,392.676853,NaN,NaN,405.560513,355.863606,NaN,NaN
513.390169,420.551894,353.032779,394.680303,NaN,NaN,NaN,NaN,NaN,NaN
516.486233,423.219462,355.878966,395.753580,NaN,NaN,NaN,NaN,NaN,NaN
518.644095,425.611075,357.484508,396.540650,NaN,NaN,NaN,NaN,NaN,NaN
523.241280,426.346956,361.644320,398.043238,414.811442,499.889822,NaN,NaN,NaN,NaN
526.013283,428.591745,364.344549,398.400996,NaN,NaN,NaN,NaN,NaN,NaN
528.098174,432.598208,367.774569,401.048413,NaN,NaN,NaN,NaN,NaN,NaN
530.433252,436.849964,370.182882,405.699279,NaN,NaN,NaN,NaN,NaN,NaN
532.434748,441.019956,374.304828,410.583051,NaN,NaN,430.808835,379.197767,NaN,NaN
536.604530,446.334651,376.834772,414.399146,NaN,NaN,NaN,NaN,NaN,NaN
538.606026,448.951117,379.559327,417.706429,NaN,NaN,NaN,NaN,NaN,NaN
541.441478,451.976405,382.478494,420.950110,NaN,NaN,NaN,NaN,NaN,NaN
545.027490,455.001694,384.878697,423.494174,434.702160,524.335133,NaN,NaN,NaN,NaN
548.196525,459.089921,388.251956,427.310269,NaN,NaN,NaN,NaN,NaN,NaN
551.271842,462.657338,391.625215,432.143990,NaN,NaN,NaN,NaN,NaN,NaN
552.606172,466.509357,393.830808,437.677329,NaN,NaN,NaN,NaN,NaN,NaN
555.941998,472.541764,395.647178,443.274269,NaN,NaN,454.815436,404.966797,NaN,NaN
557.053940,475.666986,398.501474,448.489600,NaN,NaN,NaN,NaN,NaN,NaN
559.870860,480.173122,401.161159,453.005313,NaN,NaN,NaN,NaN,NaN,NaN
562.243002,481.772073,403.042399,457.012213,462.527041,566.593421,NaN,NaN,NaN,NaN
565.059922,486.060169,405.672596,460.258361,NaN,NaN,NaN,NaN,NaN,NaN
567.061418,489.112712,408.901699,463.424306,NaN,NaN,NaN,NaN,NaN,NaN
571.286797,494.927080,411.438851,468.625503,NaN,NaN,NaN,NaN,NaN,NaN
574.622623,500.959487,413.130286,474.278978,NaN,NaN,469.569974,449.301966,NaN,NaN
575.660435,506.628495,416.436271,478.726378,NaN,NaN,NaN,NaN,NaN,NaN
579.636185,511.874065,419.972908,483.324538,NaN,NaN,NaN,NaN,NaN,NaN
582.005291,515.839770,422.125643,486.264345,NaN,NaN,NaN,NaN,NaN,NaN
584.258831,518.955680,425.047212,489.957949,487.374526,619.682829,NaN,NaN,NaN,NaN
586.685721,522.524815,427.244579,493.726010,NaN,NaN,NaN,NaN,NaN,NaN
589.343742,527.623578,429.021440,497.947271,NaN,NaN,NaN,NaN,NaN,NaN
592.464028,533.855399,430.319915,503.441611,NaN,NaN,NaN,NaN,NaN,NaN
592.034563,538.279091,432.438479,510.611055,NaN,NaN,490.758778,488.317267,NaN,NaN
594.191798,543.617055,433.873636,514.832316,NaN,NaN,NaN,NaN,NaN,NaN
596.349033,547.645707,435.513815,518.919569,NaN,NaN,NaN,NaN,NaN,NaN
597.684464,549.962183,436.538927,522.269776,NaN,NaN,NaN,NaN,NaN,NaN
597.992641,552.177941,437.290676,523.743868,494.443893,650.016330,NaN,NaN,NaN,NaN
598.917170,554.695849,438.179106,526.558042,NaN,NaN,NaN,NaN,NaN,NaN
600.971680,558.523069,439.204218,529.104199,NaN,NaN,NaN,NaN,NaN,NaN
601.382581,560.638111,440.160989,533.794490,NaN,NaN,NaN,NaN,NaN,NaN
602.718013,564.465331,440.844397,539.154821,NaN,NaN,516.598783,500.984573,NaN,NaN
604.669797,566.983239,442.484576,543.711103,NaN,NaN,NaN,NaN,NaN,NaN
605.388875,569.501147,444.329778,547.597344,NaN,NaN,NaN,NaN,NaN,NaN
608.162463,569.299714,445.559912,550.076497,NaN,NaN,NaN,NaN,NaN,NaN
608.367914,570.508310,446.243320,551.416580,507.246632,662.399255,NaN,NaN,NaN,NaN
609.703345,571.616189,447.268432,552.153626,NaN,NaN,NaN,NaN,NaN,NaN
612.271482,572.119771,450.002064,553.225692,NaN,NaN,NaN,NaN,NaN,NaN
614.017815,574.436246,451.232198,553.895734,NaN,NaN,NaN,NaN,NaN,NaN
614.839618,577.155586,451.329509,556.568408,NaN,NaN,545.022789,513.398533,NaN,NaN
615.661422,578.867763,453.577162,558.772100,NaN,NaN,NaN,NaN,NaN,NaN
617.407755,580.177075,455.581826,560.022844,NaN,NaN,NaN,NaN,NaN,NaN
618.332284,580.076359,457.039762,560.737555,NaN,NaN,NaN,NaN,NaN,NaN
619.770441,579.472061,457.707984,559.844166,NaN,NaN,NaN,NaN,NaN,NaN
619.564990,578.767047,458.497699,560.141962,539.263652,675.757048,NaN,NaN,NaN,NaN
621.722225,579.472061,459.226668,558.474303,NaN,NaN,NaN,NaN,NaN,NaN
623.057656,580.781373,459.712647,558.891218,NaN,NaN,NaN,NaN,NaN,NaN
623.879460,581.889253,461.778058,559.963284,NaN,NaN,NaN,NaN,NaN,NaN
624.906715,582.292118,464.025710,561.750062,NaN,NaN,550.449190,499.211151,NaN,NaN
628.296655,583.702146,465.848132,561.690502,NaN,NaN,NaN,NaN,NaN,NaN
628.399381,582.997132,466.941584,560.916232,NaN,NaN,NaN,NaN,NaN,NaN
629.529361,581.587104,467.427563,559.546370,NaN,NaN,NaN,NaN,NaN,NaN
630.556616,581.889253,468.217279,558.593422,550.617206,686.665912,NaN,NaN,NaN,NaN
631.172969,581.889253,468.885500,557.938270,NaN,NaN,NaN,NaN,NaN,NaN
632.508400,582.694983,469.492974,559.844166,NaN,NaN,NaN,NaN,NaN,NaN
633.535654,584.306444,470.586427,562.822128,NaN,NaN,561.043592,490.344036,NaN,NaN
634.049282,584.407160,471.862122,565.680972,NaN,NaN,NaN,NaN,NaN,NaN
635.076536,584.004295,472.348100,565.561853,NaN,NaN,NaN,NaN,NaN,NaN
636.822870,582.896416,473.502301,564.668464,NaN,NaN,NaN,NaN,NaN,NaN
636.822870,581.889253,473.988280,564.191991,NaN,NaN,NaN,NaN,NaN,NaN
637.028320,580.579941,475.081732,563.060365,556.521053,691.118509,NaN,NaN,NaN,NaN
637.674331,579.619893,475.506964,562.166976,NaN,NaN,NaN,NaN,NaN,NaN
639.135315,580.067521,476.539669,562.345654,NaN,NaN,NaN,NaN,NaN,NaN
640.504988,581.052303,477.633122,563.417720,NaN,NaN,NaN,NaN,NaN,NaN
642.331219,581.231354,479.091059,563.596398,NaN,NaN,560.009992,495.664305,NaN,NaN
642.787776,581.052303,480.002269,562.524332,NaN,NaN,NaN,NaN,NaN,NaN
643.244334,579.709419,480.791985,560.141962,NaN,NaN,NaN,NaN,NaN,NaN
643.426957,577.560804,481.460206,557.997829,NaN,NaN,NaN,NaN,NaN,NaN
642.970399,576.038869,480.609743,556.091934,565.149754,677.315457,NaN,NaN,NaN,NaN
643.061711,574.964561,480.488248,554.841190,NaN,NaN,NaN,NaN,NaN,NaN
643.244334,574.695985,481.277964,553.828682,NaN,NaN,NaN,NaN,NaN,NaN
643.426957,574.695985,482.067680,552.816175,NaN,NaN,580.681996,483.250345,NaN,NaN
643.700892,573.979780,482.918143,551.863228,NaN,NaN,NaN,NaN,NaN,NaN
643.426957,572.457844,481.885438,549.659536,NaN,NaN,NaN,NaN,NaN,NaN
643.426957,571.294011,482.249922,547.574962,NaN,NaN,NaN,NaN,NaN,NaN
643.426957,569.145397,481.642449,544.418322,NaN,NaN,NaN,NaN,NaN,NaN
644.248761,567.444410,482.067680,542.333749,556.748124,678.205976,NaN,NaN,NaN,NaN
644.248761,566.191052,482.310670,540.904327,NaN,NaN,NaN,NaN,NaN,NaN
645.801057,565.653898,483.035344,542.697400,NaN,NaN,NaN,NaN,NaN,NaN
646.166303,564.669116,483.413328,543.332698,NaN,NaN,564.661193,475.396616,NaN,NaN
647.262041,563.773860,484.979260,544.285646,NaN,NaN,NaN,NaN,NaN,NaN
648.540403,560.909041,485.411242,542.803283,NaN,NaN,NaN,NaN,NaN,NaN
648.540403,558.044221,485.735228,539.997381,NaN,NaN,NaN,NaN,NaN,NaN
649.179584,555.447979,486.545193,538.144426,545.394571,624.552175,NaN,NaN,NaN,NaN
649.910076,553.388890,487.841137,535.285583,NaN,NaN,NaN,NaN,NaN,NaN
650.457945,551.419326,488.813095,534.279693,NaN,NaN,NaN,NaN,NaN,NaN
653.014668,551.419326,489.407069,534.279693,NaN,NaN,NaN,NaN,NaN,NaN
654.019095,549.897391,490.865006,534.173810,NaN,NaN,561.301992,476.663346,NaN,NaN
655.480079,548.644032,491.836964,531.420850,NaN,NaN,NaN,NaN,NaN,NaN
656.667129,545.510636,493.240903,529.409071,NaN,NaN,NaN,NaN,NaN,NaN
658.219425,542.735342,495.508805,526.232578,NaN,NaN,NaN,NaN,NaN,NaN
660.502213,539.691472,497.344726,524.009033,565.149754,623.884285,NaN,NaN,NaN,NaN
662.720918,538.012222,499.234644,522.050196,NaN,NaN,NaN,NaN,NaN,NaN
665.399390,537.296017,501.070565,519.720768,NaN,NaN,NaN,NaN,NaN,NaN
667.022706,536.738969,504.208553,518.880234,NaN,NaN,575.255595,466.022809,NaN,NaN
669.782343,536.977704,506.032474,516.903750,NaN,NaN,NaN,NaN,NaN,NaN
672.136152,536.181921,508.048387,514.503733,NaN,NaN,NaN,NaN,NaN,NaN
673.840634,534.192463,510.544279,512.056657,NaN,NaN,NaN,NaN,NaN,NaN
676.113276,532.680475,513.280161,509.233108,580.590586,616.760129,NaN,NaN,NaN,NaN
679.522240,531.964270,516.688013,507.209564,NaN,NaN,NaN,NaN,NaN,NaN
682.363043,531.327643,518.991914,505.515435,NaN,NaN,NaN,NaN,NaN,NaN
685.447344,531.327643,522.351769,506.738973,NaN,NaN,NaN,NaN,NaN,NaN
688.450479,531.327643,525.999611,509.233108,NaN,NaN,591.534798,465.516117,NaN,NaN
693.563924,530.850174,528.831488,509.986054,NaN,NaN,NaN,NaN,NaN,NaN
696.972888,529.338186,532.719320,508.386043,NaN,NaN,NaN,NaN,NaN,NaN
698.920868,527.985354,535.743189,506.080145,NaN,NaN,NaN,NaN,NaN,NaN
702.573329,526.950836,539.919009,505.044843,602.616480,618.095908,NaN,NaN,NaN,NaN
707.037448,526.314209,542.798884,503.680128,NaN,NaN,NaN,NaN,NaN,NaN
711.907396,526.552944,546.982329,504.066618,NaN,NaN,NaN,NaN,NaN,NaN
716.858511,527.507884,552.742080,506.116305,NaN,NaN,629.002805,458.169080,NaN,NaN
722.621283,527.826197,557.008562,507.120234,NaN,NaN,NaN,NaN,NaN,NaN
726.436076,526.552944,562.171005,507.245725,NaN,NaN,NaN,NaN,NaN,NaN
731.874185,525.040956,566.480152,505.488850,NaN,NaN,NaN,NaN,NaN,NaN
736.013641,522.971920,571.429272,503.230011,NaN,NaN,NaN,NaN,NaN,NaN
741.451750,522.494450,575.269105,503.020859,654.388683,611.417012,NaN,NaN,NaN,NaN
745.834703,522.255715,579.279599,501.096662,NaN,NaN,NaN,NaN,NaN,NaN
750.825129,523.249847,587.087261,501.724118,NaN,NaN,NaN,NaN,NaN,NaN
754.937530,523.992578,590.713771,502.309743,NaN,NaN,668.538013,447.528543,NaN,NaN
760.673247,523.992578,597.710802,504.233939,NaN,NaN,NaN,NaN,NaN,NaN
765.759637,523.462056,601.337312,503.773805,NaN,NaN,NaN,NaN,NaN,NaN
769.872038,522.401012,606.683582,501.318229,NaN,NaN,NaN,NaN,NaN,NaN
775.824197,520.278923,611.841285,500.872039,682.545495,615.646980,NaN,NaN,NaN,NaN
781.776356,519.536192,616.240502,499.756562,NaN,NaN,NaN,NaN,NaN,NaN
785.780536,520.491132,622.422161,497.971800,NaN,NaN,NaN,NaN,NaN,NaN
791.732695,521.552176,628.262501,499.050094,NaN,NaN,NaN,NaN,NaN,NaN
798.550623,522.082699,634.216614,500.425848,NaN,NaN,705.489221,443.981697,NaN,NaN
804.502782,521.552176,639.677711,500.723308,NaN,NaN,NaN,NaN,NaN,NaN
809.048067,520.597237,645.366354,500.723308,NaN,NaN,NaN,NaN,NaN,NaN
814.026236,519.005670,650.599905,499.050094,NaN,NaN,NaN,NaN,NaN,NaN
822.034596,516.565269,657.261489,498.118147,717.741510,585.591946,NaN,NaN,NaN,NaN
828.960745,515.079807,663.531637,496.928306,NaN,NaN,NaN,NaN,NaN,NaN
833.722472,514.867598,668.284814,495.887195,NaN,NaN,NaN,NaN,NaN,NaN
839.458189,514.337076,675.212317,494.598200,NaN,NaN,NaN,NaN,NaN,NaN
846.274249,514.200456,681.179072,494.449470,NaN,NaN,753.034830,428.527584,NaN,NaN
853.200398,513.162990,687.196392,493.606666,NaN,NaN,NaN,NaN,NaN,NaN
858.875992,510.993744,693.769935,492.367248,NaN,NaN,NaN,NaN,NaN,NaN
864.840175,509.201758,698.921679,490.715127,NaN,NaN,NaN,NaN,NaN,NaN
871.381538,506.938197,704.555074,487.953520,774.035686,585.027008,NaN,NaN,NaN,NaN
878.307687,504.674636,711.746643,486.660853,NaN,NaN,NaN,NaN,NaN,NaN
885.233836,504.391691,718.159124,484.193034,NaN,NaN,NaN,NaN,NaN,NaN
891.967591,503.731486,724.751395,483.429185,NaN,NaN,NaN,NaN,NaN,NaN
897.739382,502.976965,730.564580,482.959125,NaN,NaN,788.952437,438.154736,NaN,NaN
904.954120,502.316760,737.456499,482.959125,NaN,NaN,NaN,NaN,NaN,NaN
911.880269,499.958884,744.827857,481.196397,NaN,NaN,NaN,NaN,NaN,NaN
917.748256,498.449843,751.959496,479.727457,NaN,NaN,NaN,NaN,NaN,NaN
925.155387,495.997652,756.514155,477.788456,835.395334,590.568019,NaN,NaN,NaN,NaN
930.830982,496.374912,762.926637,475.849455,NaN,NaN,NaN,NaN,NaN,NaN
