pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y
1121.135412,295.989427,961.534558,278.174824,NaN,NaN,1030.298357,207.799580,NaN,NaN
1123.821510,296.671251,964.547682,279.699181,NaN,NaN,NaN,NaN,NaN,NaN
1126.638637,296.955344,967.184165,280.025829,NaN,NaN,NaN,NaN,NaN,NaN
1127.293782,295.818971,968.439633,278.065941,NaN,NaN,NaN,NaN,NaN,NaN
1128.276501,296.330339,969.444007,276.977115,1025.366390,366.139916,NaN,NaN,NaN,NaN
1129.652307,297.239438,969.695101,275.779405,NaN,NaN,NaN,NaN,NaN,NaN
1130.569511,299.057635,971.076116,276.650467,NaN,NaN,NaN,NaN,NaN,NaN
1130.897084,300.364464,972.708224,279.699181,NaN,NaN,1045.983811,211.771618,NaN,NaN
1132.076347,302.296299,972.080490,284.598901,NaN,NaN,NaN,NaN,NaN,NaN
1131.683259,302.637211,972.708224,284.816666,NaN,NaN,NaN,NaN,NaN,NaN
1130.897084,302.296299,971.452756,281.767952,NaN,NaN,NaN,NaN,NaN,NaN
1129.848851,301.557656,971.578303,280.134712,1025.366390,371.271735,NaN,NaN,NaN,NaN
1130.700540,302.182661,971.076116,278.174824,NaN,NaN,NaN,NaN,NaN,NaN
1130.569511,303.603128,971.076116,279.372533,NaN,NaN,NaN,NaN,NaN,NaN
1131.224657,305.023595,971.954943,281.659069,NaN,NaN,NaN,NaN,NaN,NaN
1131.298281,306.788307,972.080490,286.885437,NaN,NaN,1046.752192,216.585917,NaN,NaN
1132.637690,307.242856,973.712599,289.389738,NaN,NaN,NaN,NaN,NaN,NaN
1132.346514,307.293362,973.712599,287.974264,NaN,NaN,NaN,NaN,NaN,NaN
1131.822398,305.677186,973.335958,285.143314,NaN,NaN,NaN,NaN,NaN,NaN
1132.812396,305.879208,972.708224,284.381136,1027.360619,370.825490,NaN,NaN,NaN,NaN
1132.812396,307.141845,973.084865,283.401192,NaN,NaN,NaN,NaN,NaN,NaN
1133.278277,308.404482,973.084865,286.014376,NaN,NaN,NaN,NaN,NaN,NaN
1134.268275,310.071163,973.335958,290.260800,NaN,NaN,1052.643112,220.712459,NaN,NaN
1133.860629,311.990371,974.089239,292.547335,NaN,NaN,NaN,NaN,NaN,NaN
1134.268275,312.444920,974.089239,294.289458,NaN,NaN,NaN,NaN,NaN,NaN
1132.171809,311.838855,972.457131,291.240744,NaN,NaN,NaN,NaN,NaN,NaN
1130.948870,311.636833,971.954943,289.280856,1026.862062,380.642883,NaN,NaN,NaN,NaN
1129.900637,311.687338,970.071741,287.974264,NaN,NaN,NaN,NaN,NaN,NaN
1128.677698,312.798459,969.820648,290.260800,NaN,NaN,NaN,NaN,NaN,NaN
1129.510626,313.612700,968.439633,293.091749,NaN,NaN,NaN,NaN,NaN,NaN
1129.277685,315.228876,968.062992,296.902642,NaN,NaN,1044.190922,226.902272,NaN,NaN
1128.967098,316.104304,967.811899,299.189178,NaN,NaN,NaN,NaN,NaN,NaN
1128.190629,315.430898,967.435258,297.447055,NaN,NaN,NaN,NaN,NaN,NaN
1126.948278,313.814722,965.803150,293.962810,NaN,NaN,NaN,NaN,NaN,NaN
1126.560043,313.478019,964.547682,292.873983,1018.885146,383.543477,NaN,NaN,NaN,NaN
1123.454167,314.016744,964.171041,292.002922,NaN,NaN,NaN,NaN,NaN,NaN
1124.618871,315.026854,963.543307,293.527279,NaN,NaN,NaN,NaN,NaN,NaN
1125.084752,316.306326,962.538933,297.447055,NaN,NaN,1043.166414,227.819282,NaN,NaN
1124.075342,316.845051,962.790026,299.406943,NaN,NaN,NaN,NaN,NaN,NaN
1124.075342,317.316436,962.538933,298.971413,NaN,NaN,NaN,NaN,NaN,NaN
1123.298873,316.373667,962.162292,298.100351,NaN,NaN,NaN,NaN,NaN,NaN
1122.910639,315.902282,960.906824,295.160519,1015.395245,383.989722,NaN,NaN,NaN,NaN
1122.444757,316.643029,961.032371,294.833871,NaN,NaN,NaN,NaN,NaN,NaN
1122.988286,319.134633,961.032371,296.902642,NaN,NaN,NaN,NaN,NaN,NaN
1123.298873,321.154852,960.906824,300.060239,NaN,NaN,NaN,NaN,NaN,NaN
1122.988286,322.973049,960.781278,304.633311,NaN,NaN,1035.994858,238.594142,NaN,NaN
1122.910639,324.252521,960.153544,305.504372,NaN,NaN,NaN,NaN,NaN,NaN
1121.823582,325.397312,958.772529,305.504372,NaN,NaN,NaN,NaN,NaN,NaN
1120.658878,326.205400,958.395888,304.633311,NaN,NaN,NaN,NaN,NaN,NaN
1118.795353,327.350191,957.517061,304.633311,1018.386588,395.145851,NaN,NaN,NaN,NaN
1117.785943,329.101047,955.759405,304.633311,NaN,NaN,NaN,NaN,NaN,NaN
1116.931827,331.862014,954.880578,308.553087,NaN,NaN,NaN,NaN,NaN,NaN
1116.155358,333.814892,954.345776,311.849438,NaN,NaN,1034.970351,250.515264,NaN,NaN
1116.155358,334.690321,953.229805,315.527253,NaN,NaN,NaN,NaN,NaN,NaN
1115.378889,336.171815,952.895013,316.591883,NaN,NaN,NaN,NaN,NaN,NaN
1115.068301,336.643199,952.113833,317.172591,NaN,NaN,NaN,NaN,NaN,NaN
1113.437716,337.114584,948.877515,317.269375,1010.160393,405.855734,NaN,NaN,NaN,NaN
1111.263603,339.067462,947.873141,317.559729,NaN,NaN,NaN,NaN,NaN,NaN
1110.109873,340.843456,947.315155,317.946867,NaN,NaN,NaN,NaN,NaN,NaN
1109.764776,343.656799,947.091961,320.850405,NaN,NaN,NaN,NaN,NaN,NaN
1109.281640,345.392691,946.199184,326.463911,NaN,NaN,1026.205432,256.092776,NaN,NaN
1108.660464,347.368016,946.645572,328.109249,NaN,NaN,NaN,NaN,NaN,NaN
1107.832231,348.744758,946.533975,327.431757,NaN,NaN,NaN,NaN,NaN,NaN
1105.209491,348.325750,943.855643,325.399281,997.696462,420.581824,NaN,NaN,NaN,NaN
1104.588316,349.223625,943.520852,325.689634,NaN,NaN,NaN,NaN,NaN,NaN
1103.711327,350.495292,941.512103,325.689634,NaN,NaN,NaN,NaN,NaN,NaN
1102.238911,353.634529,941.735297,330.044941,NaN,NaN,NaN,NaN,NaN,NaN
1101.870807,355.549997,940.619326,334.884171,NaN,NaN,1016.871027,267.096889,NaN,NaN
1103.036470,358.103953,939.614951,339.336262,NaN,NaN,NaN,NaN,NaN,NaN
1100.582444,358.636027,938.610577,341.659092,NaN,NaN,NaN,NaN,NaN,NaN
1100.827846,359.274516,937.717799,338.658770,NaN,NaN,NaN,NaN,NaN,NaN
1099.478132,360.019420,937.159814,338.174847,995.951511,431.068585,NaN,NaN,NaN,NaN
1098.189769,361.243190,935.932245,338.174847,NaN,NaN,NaN,NaN,NaN,NaN
1097.905526,362.893773,935.709050,340.304108,NaN,NaN,NaN,NaN,NaN,NaN
1097.578323,364.596410,934.146690,345.433691,NaN,NaN,NaN,NaN,NaN,NaN
1096.842115,367.505082,933.588704,350.079351,NaN,NaN,1007.991958,275.044303,NaN,NaN
1096.596712,368.569231,933.030719,352.305397,NaN,NaN,NaN,NaN,NaN,NaN
1095.369700,368.711117,931.803150,351.240766,NaN,NaN,NaN,NaN,NaN,NaN
1094.306288,368.994890,929.459609,349.305074,985.481809,438.654752,NaN,NaN,NaN,NaN
1092.588470,370.200925,929.794401,349.014721,NaN,NaN,NaN,NaN,NaN,NaN
1092.997475,372.187335,930.129192,349.014721,NaN,NaN,NaN,NaN,NaN,NaN
1092.588470,374.386575,929.236415,352.595750,NaN,NaN,NaN,NaN,NaN,NaN
1092.997475,375.521667,929.236415,357.144626,NaN,NaN,1012.772995,284.214397,NaN,NaN
1093.079276,377.153361,929.236415,362.564563,NaN,NaN,NaN,NaN,NaN,NaN
1093.651882,377.366190,930.240790,363.532409,NaN,NaN,NaN,NaN,NaN,NaN
1092.833873,377.153361,929.794401,360.822441,NaN,NaN,NaN,NaN,NaN,NaN
1091.934064,376.940531,928.566832,358.983533,989.387795,451.850766,NaN,NaN,NaN,NaN
1092.588470,378.288452,928.232041,358.983533,NaN,NaN,NaN,NaN,NaN,NaN
1093.161076,380.416749,927.785652,359.854595,NaN,NaN,NaN,NaN,NaN,NaN
1092.913557,382.369065,929.348012,363.822763,NaN,NaN,1015.732685,294.607170,NaN,NaN
1094.004235,384.450066,931.021970,368.178069,NaN,NaN,NaN,NaN,NaN,NaN
1095.022201,386.278825,931.579955,368.661992,NaN,NaN,NaN,NaN,NaN,NaN
1095.749320,387.603098,930.910373,365.661670,NaN,NaN,NaN,NaN,NaN,NaN
1096.185591,388.107584,932.472733,364.790609,987.393566,457.999033,NaN,NaN,NaN,NaN
1096.403726,389.557978,933.365510,365.855239,NaN,NaN,NaN,NaN,NaN,NaN
1097.203557,390.503888,934.146690,365.274532,NaN,NaN,NaN,NaN,NaN,NaN
1099.748473,392.711011,936.825022,367.597362,NaN,NaN,NaN,NaN,NaN,NaN
1101.493558,395.170376,937.940994,371.371961,NaN,NaN,1017.554032,309.686880,NaN,NaN
1104.183897,396.494649,940.842520,376.307975,NaN,NaN,NaN,NaN,NaN,NaN
1106.437965,397.566680,941.877515,377.724368,NaN,NaN,NaN,NaN,NaN,NaN
1108.764745,398.197287,945.746217,376.691999,NaN,NaN,NaN,NaN,NaN,NaN
1110.291694,398.701772,946.490198,375.014399,1007.557438,471.088890,NaN,NaN,NaN,NaN
1111.818644,400.341349,949.317326,376.175815,NaN,NaN,NaN,NaN,NaN,NaN
1114.436271,402.485411,949.912511,377.724368,NaN,NaN,NaN,NaN,NaN,NaN
1117.490170,405.386200,951.995658,382.628121,NaN,NaN,NaN,NaN,NaN,NaN
1120.253221,408.791475,955.120379,386.628550,NaN,NaN,1029.392790,320.690992,NaN,NaN
1121.634747,411.440022,957.649914,390.499934,NaN,NaN,NaN,NaN,NaN,NaN
1123.525255,413.710205,958.989080,390.758026,NaN,NaN,NaN,NaN,NaN,NaN
1124.688645,416.043449,959.733061,391.532303,1023.289689,488.343702,NaN,NaN,NaN,NaN
1127.676379,418.621289,963.304170,392.435626,NaN,NaN,NaN,NaN,NaN,NaN
1130.520222,421.872416,967.172872,394.500364,NaN,NaN,NaN,NaN,NaN,NaN
1134.139657,425.571974,971.041574,399.533162,NaN,NaN,NaN,NaN,NaN,NaN
1138.211522,430.392610,974.166294,405.082145,NaN,NaN,1053.411560,339.734629,NaN,NaN
1142.735816,434.820868,978.034996,409.469713,NaN,NaN,NaN,NaN,NaN,NaN
1145.773557,437.175132,980.415735,411.792544,NaN,NaN,NaN,NaN,NaN,NaN
1148.035704,440.538367,985.623603,411.018267,1038.800360,508.573482,NaN,NaN,NaN,NaN
1151.698076,443.408615,988.004342,413.728235,NaN,NaN,NaN,NaN,NaN,NaN
1154.714272,447.818189,992.170636,416.180112,NaN,NaN,NaN,NaN,NaN,NaN
1159.195478,452.750932,993.706221,421.140263,NaN,NaN,NaN,NaN,NaN,NaN
1163.331976,457.982630,997.277330,427.563892,NaN,NaN,1095.235093,365.335417,NaN,NaN
1167.554650,463.139590,1002.038809,433.069860,NaN,NaN,NaN,NaN,NaN,NaN
1170.053785,467.250209,1006.668024,438.002289,NaN,NaN,NaN,NaN,NaN,NaN
1173.414689,470.987137,1008.784237,439.837612,NaN,NaN,NaN,NaN,NaN,NaN
1176.102987,474.886510,1012.884400,443.508257,1068.856514,546.201788,NaN,NaN,NaN,NaN
1179.550068,479.204737,1015.926455,446.490656,NaN,NaN,NaN,NaN,NaN,NaN
1183.073751,484.054438,1018.968511,453.946654,NaN,NaN,NaN,NaN,NaN,NaN
1187.363453,489.834218,1022.275094,460.599699,NaN,NaN,NaN,NaN,NaN,NaN
1191.729756,495.281828,1026.772046,467.596866,NaN,NaN,1112.773994,400.355364,NaN,NaN
1196.785475,499.998660,1029.285049,473.905787,NaN,NaN,NaN,NaN,NaN,NaN
1198.470715,504.184019,1032.723895,476.658771,NaN,NaN,NaN,NaN,NaN,NaN
1200.615566,507.837903,1036.427267,480.444124,1098.066658,589.270678,NaN,NaN,NaN,NaN
1202.071000,511.691090,1037.882164,483.885354,NaN,NaN,NaN,NaN,NaN,NaN
1205.182118,517.053261,1041.321009,486.867753,NaN,NaN,NaN,NaN,NaN,NaN
1208.087312,521.987440,1043.437222,492.832552,NaN,NaN,NaN,NaN,NaN,NaN
1211.476706,528.338883,1047.185156,499.299026,NaN,NaN,NaN,NaN,NaN,NaN
1215.773973,533.168080,1051.300014,506.742279,NaN,NaN,1129.773237,432.477108,NaN,NaN
1218.814323,536.606285,1055.179737,510.718811,NaN,NaN,NaN,NaN,NaN,NaN
1221.800217,539.755761,1057.178383,511.840397,NaN,NaN,NaN,NaN,NaN,NaN
1224.544012,542.205353,1060.587837,512.554133,1122.655158,614.900834,NaN,NaN,NaN,NaN
1227.287807,545.494806,1063.056752,515.511042,NaN,NaN,NaN,NaN,NaN,NaN
1229.224603,548.644282,1066.348638,518.773838,NaN,NaN,NaN,NaN,NaN,NaN
1233.743795,552.843583,1068.817553,523.260182,NaN,NaN,NaN,NaN,NaN,NaN
1236.891089,556.273013,1072.344575,529.173999,NaN,NaN,1156.677407,450.650490,NaN,NaN
1241.490980,557.742768,1075.636461,532.946607,NaN,NaN,NaN,NaN,NaN,NaN
1243.024277,559.212524,1077.870242,534.883892,NaN,NaN,NaN,NaN,NaN,NaN
1245.122474,559.842419,1078.458079,533.762306,NaN,NaN,NaN,NaN,NaN,NaN
1244.718974,558.372664,1080.339157,532.946607,1145.998672,631.058975,NaN,NaN,NaN,NaN
1246.978570,559.982396,1081.632398,534.068193,NaN,NaN,NaN,NaN,NaN,NaN
1249.318866,561.242186,1084.336448,535.393703,NaN,NaN,NaN,NaN,NaN,NaN
1251.739861,562.991895,1086.570228,538.860424,NaN,NaN,NaN,NaN,NaN,NaN
1254.483656,563.971732,1087.745902,541.307521,NaN,NaN,1177.144455,470.687446,NaN,NaN
1256.656857,565.090748,1090.214817,543.958542,NaN,NaN,NaN,NaN,NaN,NaN
1257.589388,564.779688,1091.743192,542.734994,NaN,NaN,NaN,NaN,NaN,NaN
1258.880586,563.099968,1092.331029,539.472198,NaN,NaN,NaN,NaN,NaN,NaN
1260.386983,562.477849,1093.976973,538.044725,1176.189616,629.944621,NaN,NaN,NaN,NaN
1262.682446,562.664485,1096.210753,536.821177,NaN,NaN,NaN,NaN,NaN,NaN
1264.906175,563.099968,1097.033725,537.229026,NaN,NaN,NaN,NaN,NaN,NaN
1267.918969,564.593053,1099.972909,540.491822,NaN,NaN,NaN,NaN,NaN,NaN
1270.214431,564.593053,1103.147228,544.366392,NaN,NaN,1188.017575,469.256235,NaN,NaN
1271.792562,564.655264,1105.616143,543.958542,NaN,NaN,NaN,NaN,NaN,NaN
1273.944558,563.597663,1107.732356,541.511445,NaN,NaN,NaN,NaN,NaN,NaN
1275.809621,561.544671,1109.495867,538.350612,NaN,NaN,NaN,NaN,NaN,NaN
1277.316018,560.238222,1111.141810,537.025101,1196.109414,633.287684,NaN,NaN,NaN,NaN
1279.324548,559.864950,1113.375590,534.374080,NaN,NaN,NaN,NaN,NaN,NaN
1281.476544,560.051586,1113.963427,534.170155,NaN,NaN,NaN,NaN,NaN,NaN
1284.704538,560.113798,1115.962073,537.025101,NaN,NaN,1211.043004,463.817632,NaN,NaN
1286.354401,560.051586,1119.371527,538.860424,NaN,NaN,NaN,NaN,NaN,NaN
1288.004265,558.745137,1121.370172,539.370236,NaN,NaN,NaN,NaN,NaN,NaN
1290.156261,556.816569,1122.545846,537.025101,NaN,NaN,NaN,NaN,NaN,NaN
1290.730126,554.017034,1123.839087,531.926983,1202.334351,636.909337,NaN,NaN,NaN,NaN
1292.523456,553.021644,1125.955300,529.479886,NaN,NaN,NaN,NaN,NaN,NaN
1293.886387,551.901831,1126.778272,529.173999,NaN,NaN,NaN,NaN,NaN,NaN
1296.540515,551.839619,1129.012052,529.887736,NaN,NaN,NaN,NaN,NaN,NaN
1297.903446,552.026254,1130.657995,532.436795,NaN,NaN,1225.753695,448.933037,NaN,NaN
1302.781304,551.341924,1132.774208,534.578005,NaN,NaN,NaN,NaN,NaN,NaN
1302.207438,550.470958,1134.185016,532.946607,NaN,NaN,NaN,NaN,NaN,NaN
1304.072501,548.729025,1135.243123,529.377924,NaN,NaN,NaN,NaN,NaN,NaN
1304.861567,547.173729,1136.536364,526.522978,1218.207941,633.009096,NaN,NaN,NaN,NaN
1306.081031,546.738245,1138.535009,524.483730,NaN,NaN,NaN,NaN,NaN,NaN
1308.591693,547.049305,1139.593116,523.668031,NaN,NaN,NaN,NaN,NaN,NaN
1310.381250,547.151033,1141.591761,526.217091,NaN,NaN,NaN,NaN,NaN,NaN
1312.676712,547.151033,1143.120137,529.785773,NaN,NaN,1235.667421,443.780677,NaN,NaN
1313.951969,546.929835,1145.816098,529.776744,NaN,NaN,NaN,NaN,NaN,NaN
1315.737329,545.086521,1147.209489,525.506913,NaN,NaN,NaN,NaN,NaN,NaN
1316.332448,543.538136,1148.881558,521.881584,NaN,NaN,NaN,NaN,NaN,NaN
1317.777740,542.284682,1150.367842,520.914830,1233.459036,630.501798,NaN,NaN,NaN,NaN
1319.308048,541.178693,1150.646521,516.967250,NaN,NaN,NaN,NaN,NaN,NaN
1321.518493,542.210950,1152.597268,517.047813,NaN,NaN,NaN,NaN,NaN,NaN
1322.878767,541.989752,1154.733801,518.739633,NaN,NaN,1251.017708,439.773286,NaN,NaN
1324.239041,542.284682,1157.241905,521.559333,NaN,NaN,NaN,NaN,NaN,NaN
1324.664127,540.736298,1158.635297,520.028638,NaN,NaN,NaN,NaN,NaN,NaN
1325.429281,539.187914,1158.356618,517.047813,NaN,NaN,NaN,NaN,NaN,NaN
1325.514298,536.754738,1158.077940,514.228113,1240.306467,616.015188,NaN,NaN,NaN,NaN
1326.619521,536.017412,1158.913975,511.166724,NaN,NaN,NaN,NaN,NaN,NaN
1326.449486,535.796214,1159.842902,509.152653,NaN,NaN,NaN,NaN,NaN,NaN
1327.384675,535.796214,1160.864722,511.569538,NaN,NaN,NaN,NaN,NaN,NaN
1328.404880,536.091145,1161.607864,513.422484,NaN,NaN,1247.819731,437.769590,NaN,NaN
1329.510103,534.837691,1161.979435,513.422484,NaN,NaN,NaN,NaN,NaN,NaN
1330.700342,533.805435,1162.351006,512.455730,NaN,NaN,NaN,NaN,NaN,NaN
1330.955394,531.151061,1162.629685,508.588713,NaN,NaN,NaN,NaN,NaN,NaN
1331.295462,529.160281,1162.629685,505.205073,1233.459036,589.270678,NaN,NaN,NaN,NaN
1332.485702,528.791619,1163.930183,503.352127,NaN,NaN,NaN,NaN,NaN,NaN
1334.526113,528.349223,1164.580432,503.191001,NaN,NaN,NaN,NaN,NaN,NaN
1336.056421,528.054293,1166.159609,506.896893,NaN,NaN,1261.251232,433.762199,NaN,NaN
1336.651541,527.022036,1167.831678,509.474904,NaN,NaN,NaN,NaN,NaN,NaN
1337.161644,525.252454,1169.132177,508.830401,NaN,NaN,NaN,NaN,NaN,NaN
1338.351884,523.925268,1169.689533,506.171827,NaN,NaN,NaN,NaN,NaN,NaN
1339.372089,521.270895,1170.153997,502.143684,1254.623822,602.085756,NaN,NaN,NaN,NaN
1340.307278,520.386103,1171.454495,499.243421,NaN,NaN,NaN,NaN,NaN,NaN
1341.667552,519.501312,1173.591028,498.034978,NaN,NaN,NaN,NaN,NaN,NaN
1343.707963,518.837719,1174.055492,498.034978,NaN,NaN,NaN,NaN,NaN,NaN
1344.388100,518.469056,1175.634669,500.612990,NaN,NaN,1272.763946,423.457479,NaN,NaN
1347.873802,517.584265,1178.421451,501.660307,NaN,NaN,NaN,NaN,NaN,NaN
1349.829196,516.035881,1182.322946,498.276667,NaN,NaN,NaN,NaN,NaN,NaN
1352.209675,513.823903,1182.787410,493.604021,NaN,NaN,NaN,NaN,NaN,NaN
1353.910018,511.759391,1184.459480,490.623196,1249.643872,564.754877,NaN,NaN,NaN,NaN
1354.845206,510.432204,1186.224442,486.836741,NaN,NaN,NaN,NaN,NaN,NaN
1356.471232,510.302762,1188.639653,485.789424,NaN,NaN,NaN,NaN,NaN,NaN
1360.098629,509.254121,1191.890899,487.078430,NaN,NaN,NaN,NaN,NaN,NaN
1363.499314,508.664261,1195.885287,489.173064,NaN,NaN,1284.276661,412.866517,NaN,NaN
1367.202283,507.615619,1198.672069,488.528561,NaN,NaN,NaN,NaN,NaN,NaN
1370.225114,506.370358,1200.065461,485.225484,NaN,NaN,NaN,NaN,NaN,NaN
1372.416666,504.141995,1202.387779,481.277904,1274.854867,551.939800,NaN,NaN,NaN,NaN
1375.590639,502.503493,1206.660845,479.022144,NaN,NaN,NaN,NaN,NaN,NaN
1378.689041,501.651472,1209.076057,476.927510,NaN,NaN,NaN,NaN,NaN,NaN
1382.392009,501.323772,1212.760606,477.595853,NaN,NaN,NaN,NaN,NaN,NaN
1385.188128,501.323772,1217.962599,480.531922,NaN,NaN,1310.500066,405.710462,NaN,NaN
1389.495662,501.585932,1220.604882,481.820927,NaN,NaN,NaN,NaN,NaN,NaN
1393.198630,499.947430,1224.320592,481.319647,NaN,NaN,NaN,NaN,NaN,NaN
1397.732877,498.177848,1228.366587,477.022962,NaN,NaN,NaN,NaN,NaN,NaN
1401.360274,496.539346,1231.256583,475.304287,1300.999602,549.432502,NaN,NaN,NaN,NaN
1405.138813,495.163004,1236.128292,472.368219,NaN,NaN,NaN,NaN,NaN,NaN
1410.277626,494.638684,1240.009144,471.652105,NaN,NaN,NaN,NaN,NaN,NaN
1414.282877,494.966384,1244.220282,472.654665,NaN,NaN,NaN,NaN,NaN,NaN
1419.950685,495.163004,1250.000275,474.874619,NaN,NaN,1339.281853,397.123195,NaN,NaN
1425.165069,494.769764,1255.037126,476.020402,NaN,NaN,NaN,NaN,NaN,NaN
1429.170320,493.327882,1259.165692,474.158505,NaN,NaN,NaN,NaN,NaN,NaN
1434.686987,490.640739,1262.963973,470.792767,NaN,NaN,NaN,NaN,NaN,NaN
1440.279224,489.329937,1268.331110,468.357979,1339.594211,545.253672,NaN,NaN,NaN,NaN
1444.435617,489.133317,1271.716534,466.854139,NaN,NaN,NaN,NaN,NaN,NaN
1449.574430,489.788718,1276.753385,466.352859,NaN,NaN,NaN,NaN,NaN,NaN
1455.302790,490.693871,1283.771948,469.074093,NaN,NaN,1374.139794,395.691984,NaN,NaN
1459.333232,490.519098,1289.056513,472.296607,NaN,NaN,NaN,NaN,NaN,NaN
1464.774328,489.878261,1293.411849,472.909539,NaN,NaN,NaN,NaN,NaN,NaN
1468.871943,489.004394,1298.329430,470.681628,NaN,NaN,NaN,NaN,NaN,NaN
1474.178691,487.256658,1302.659838,467.307934,1375.387598,543.582140,NaN,NaN,NaN,NaN
1479.082395,486.848853,1308.091196,465.143677,NaN,NaN,NaN,NaN,NaN,NaN
1484.725013,487.431432,1312.715191,463.552312,NaN,NaN,NaN,NaN,NaN,NaN
1490.367631,487.780979,1317.852962,465.971187,NaN,NaN,NaN,NaN,NaN,NaN
1497.085033,488.480073,1322.109973,467.498897,NaN,NaN,1413.794700,393.402046,NaN,NaN
1503.600914,486.848853,1329.009266,469.344881,NaN,NaN,NaN,NaN,NaN,NaN
1511.527449,485.450665,1337.816875,468.644680,NaN,NaN,NaN,NaN,NaN,NaN
1515.154846,484.110734,1343.101440,464.634440,NaN,NaN,NaN,NaN,NaN,NaN
1520.528768,482.712546,1348.092418,461.960947,1418.650910,541.353431,NaN,NaN,NaN,NaN
1525.835516,482.304741,1354.257743,458.141671,NaN,NaN,NaN,NaN,NaN,NaN
1533.862122,482.039225,1360.276276,459.096490,NaN,NaN,NaN,NaN,NaN,NaN
1538.826758,482.541553,1366.808585,462.215565,NaN,NaN,1461.444547,393.974531,NaN,NaN
1544.701577,482.254508,1372.250967,464.195697,NaN,NaN,NaN,NaN,NaN,NaN
